fold,seed,teto,epoca,perda
3,2024,100,3,0.5673448086106462
3,2024,100,4,0.5639233691901266
3,2024,100,5,0.5612720952829509
3,2024,100,6,0.558730190087403
3,2024,100,7,0.5580147807935336
3,2024,100,8,0.555604131376079
3,2024,100,9,0.55626666522316
3,2024,100,10,0.5536729062468366
3,2024,100,11,0.5534829713112904
3,2024,100,12,0.5522800716336714
3,2024,100,13,0.5520882713974471
3,2024,100,14,0.5509555797057714
3,2024,100,15,0.5517673205807562
3,2024,100,16,0.5506526851216453
3,2024,100,17,0.5500445993248739
3,2024,100,18,0.5489688267522438
3,2024,100,19,0.548805530956846
3,2024,100,20,0.5484314998182123
3,2024,100,21,0.5486979493582135
3,2024,100,22,0.5483501983867904
3,2024,100,23,0.547459051834559
3,2024,100,24,0.5475800986728094
3,2024,100,25,0.5472419968607749
3,2024,100,26,0.5472514791322204
3,2024,100,27,0.5469357461253087
3,2024,100,28,0.5459099921446025
3,2024,100,29,0.5463100960821131
3,2024,100,30,0.547117697538027
3,2024,100,31,0.545905897377682
3,2024,100,32,0.5453027980608933
3,2024,100,33,0.5450277921698224
3,2024,100,34,0.5448147531450476
3,2024,100,35,0.544703468062923
3,2024,100,36,0.5448092611401161
3,2024,100,37,0.5439336491935746
3,2024,100,38,0.54427069561633
3,2024,100,39,0.5434572147263034
3,2024,100,40,0.5447034389528781
3,2024,100,41,0.5438609921733297
3,2024,100,42,0.5437316417403537
3,2024,100,43,0.5431105800616424
3,2024,100,44,0.543129453704638
3,2024,100,45,0.543137835231958
3,2024,100,46,0.5431047219961616
3,2024,100,47,0.5424787620716037
3,2024,100,48,0.5431251392625523
3,2024,100,49,0.541633091307923
3,2024,100,50,0.5427988139757388
3,2024,100,51,0.5426162756284935
3,2024,100,52,0.5422332170437443
3,2024,100,53,0.5413706584011024
3,2024,100,54,0.5413643006834412
3,2024,100,55,0.5418906075588832
3,2024,100,56,0.5422651390172308
3,2024,100,57,0.5419036852397765
3,2024,100,58,0.542030183361321
3,2024,100,59,0.5419622119136018
3,2024,100,60,0.5417229238767064
3,2024,100,61,0.5419373960158349
3,2024,100,62,0.5406913043897151
3,2024,100,63,0.5414559004947606
3,2024,100,64,0.5412714553554184
3,2024,100,65,0.5413252269560511
3,2024,100,66,0.5404983730397374
3,2024,100,67,0.541178584624845
3,2024,100,68,0.5404018219508591
3,2024,100,69,0.5410609508825159
3,2024,100,70,0.5407236492714309
3,2024,100,71,0.5396739038466468
3,2024,100,72,0.5410626511913819
3,2024,100,73,0.5411269818401477
3,2024,100,74,0.5395390209473354
3,2024,100,75,0.5392383418801161
3,2024,100,76,0.5398394562478526
3,2024,100,77,0.5403014665410625
3,2024,100,78,0.539623469439713
3,2024,100,79,0.5393484027861197
3,2024,100,80,0.5387913473861649
3,2024,100,81,0.540074686320368
3,2024,100,82,0.5398746768081006
3,2024,100,83,0.5397853980227898
3,2024,100,84,0.5398514322458245
3,2024,100,85,0.5391809886679996
3,2024,100,86,0.5401978087660732
3,2024,100,87,0.5394215518744268
3,2024,100,88,0.538935308351921
3,2024,100,89,0.5385106999861111
3,2024,100,90,0.5389932871276139
3,2024,100,91,0.5382539115964864
3,2024,100,92,0.5386876588042718
3,2024,100,93,0.5395462598284468
3,2024,100,94,0.5383424533616562
3,2024,100,95,0.5384292750300123
3,2024,100,96,0.5383350235064472
3,2024,100,97,0.5393911832273321
3,2024,100,98,0.5388095586081884
3,2024,100,99,0.5382994609431037
3,2024,100,100,0.537334002739064
3,2024,800,1,0.6008010202062158
3,2024,800,2,0.5739767955872483
3,2024,800,3,0.5673448086106462
3,2024,800,4,0.5639233691901266
3,2024,800,5,0.5612720952829509
3,2024,800,6,0.558730190087403
3,2024,800,7,0.5580147807935336
3,2024,800,8,0.555604131376079
3,2024,800,9,0.55626666522316
3,2024,800,10,0.5536729062468366
3,2024,800,11,0.5534829713112904
3,2024,800,12,0.5522800716336714
3,2024,800,13,0.5520882713974471
3,2024,800,14,0.5509555797057714
3,2024,800,15,0.5517673205807562
3,2024,800,16,0.5506526851216453
3,2024,800,17,0.5500445993248739
3,2024,800,18,0.5489688267522438
3,2024,800,19,0.548805530956846
3,2024,800,20,0.5484314998182123
3,2024,800,21,0.5486979493582135
3,2024,800,22,0.5483501983867904
3,2024,800,23,0.547459051834559
3,2024,800,24,0.5475800986728094
3,2024,800,25,0.5472419968607749
3,2024,800,26,0.5472514791322204
3,2024,800,27,0.5469357461253087
3,2024,800,28,0.5459099921446025
3,2024,800,29,0.5463100960821131
3,2024,800,30,0.547117697538027
3,2024,800,31,0.545905897377682
3,2024,800,32,0.5453027980608933
3,2024,800,33,0.5450277921698224
3,2024,800,34,0.5448147531450476
3,2024,800,35,0.544703468062923
3,2024,800,36,0.5448092611401161
3,2024,800,37,0.5439336491935746
3,2024,800,38,0.54427069561633
3,2024,800,39,0.5434572147263034
3,2024,800,40,0.5447034389528781
3,2024,800,41,0.5438609921733297
3,2024,800,42,0.5437316417403537
3,2024,800,43,0.5431105800616424
3,2024,800,44,0.543129453704638
3,2024,800,45,0.543137835231958
3,2024,800,46,0.5431047219961616
3,2024,800,47,0.5424787620716037
3,2024,800,48,0.5431251392625523
3,2024,800,49,0.541633091307923
3,2024,800,50,0.5427988139757388
3,2024,800,51,0.5426162756284935
3,2024,800,52,0.5422332170437443
3,2024,800,53,0.5413706584011024
3,2024,800,54,0.5413643006834412
3,2024,800,55,0.5418906075588832
3,2024,800,56,0.5422651390172308
3,2024,800,57,0.5419036852397765
3,2024,800,58,0.542030183361321
3,2024,800,59,0.5419622119136018
3,2024,800,60,0.5417229238767064
3,2024,800,61,0.5419373960158349
3,2024,800,62,0.5406913043897151
3,2024,800,63,0.5414559004947606
3,2024,800,64,0.5412714553554184
3,2024,800,65,0.5413252269560511
3,2024,800,66,0.5404983730397374
3,2024,800,67,0.541178584624845
3,2024,800,68,0.5404018219508591
3,2024,800,69,0.5410609508825159
3,2024,800,70,0.5407236492714309
3,2024,800,71,0.5396739038466468
3,2024,800,72,0.5410626511913819
3,2024,800,73,0.5411269818401477
3,2024,800,74,0.5395390209473354
3,2024,800,75,0.5392383418801161
3,2024,800,76,0.5398394562478526
3,2024,800,77,0.5403014665410625
3,2024,800,78,0.539623469439713
3,2024,800,79,0.5393484027861197
3,2024,800,80,0.5387913473861649
3,2024,800,81,0.540074686320368
3,2024,800,82,0.5398746768081006
3,2024,800,83,0.5397853980227898
3,2024,800,84,0.5398514322458245
3,2024,800,85,0.5391809886679996
3,2024,800,86,0.5401978087660732
3,2024,800,87,0.5394215518744268
3,2024,800,88,0.538935308351921
3,2024,800,89,0.5385106999861111
3,2024,800,90,0.5389932871276139
3,2024,800,91,0.5382539115964864
3,2024,800,92,0.5386876588042718
3,2024,800,93,0.5395462598284468
3,2024,800,94,0.5383424533616562
3,2024,800,95,0.5384292750300123
3,2024,800,96,0.5383350235064472
3,2024,800,97,0.5393911832273321
3,2024,800,98,0.5388095586081884
3,2024,800,99,0.5382994609431037
3,2024,800,100,0.537334002739064
3,2024,800,101,0.538655452288752
3,2024,800,102,0.5376452924084055
3,2024,800,103,0.537541251082217
3,2024,800,104,0.538544624981028
3,2024,800,105,0.5391009702036748
3,2024,800,106,0.5378619410152053
3,2024,800,107,0.537602151285897
3,2024,800,108,0.5384631413141209
3,2024,800,109,0.538090431246539
3,2024,800,110,0.5373743123758861
3,2024,800,111,0.537362958176758
4,42,100,1,0.5960174119680991
4,42,100,2,0.5755864450645435
4,42,100,3,0.570646145040822
4,42,100,4,0.5686086084953221
4,42,100,5,0.5660896023055945
4,42,100,6,0.5648716785774212
4,42,100,7,0.5644942697778873
4,42,100,8,0.5629144413223103
4,42,100,9,0.5625851862957025
4,42,100,10,0.5613726745687121
4,42,100,11,0.5610040383712595
4,42,100,12,0.5603352815105418
4,42,100,13,0.5609873201497567
4,42,100,14,0.5595255011748006
4,42,100,15,0.5593770977414773
4,42,100,16,0.5581853835392654
4,42,100,17,0.5580978324504511
4,42,100,18,0.5580230773282204
4,42,100,19,0.5577985257188449
4,42,100,20,0.5568103797867622
4,42,100,21,0.5563410028801906
4,42,100,22,0.5559236580325856
4,42,100,23,0.5566214574704348
4,42,100,24,0.5561220999931064
4,42,100,25,0.5556437041633853
4,42,100,26,0.5554220424265601
4,42,100,27,0.554953510468419
4,42,100,28,0.5539704867361426
4,42,100,29,0.5545185795080709
4,42,100,30,0.5547064741636865
4,42,100,31,0.5544543850823445
4,42,100,32,0.5531174192687062
4,42,100,33,0.5539997411187266
4,42,100,34,0.5537268391717279
4,42,100,35,0.5525011192465982
4,42,100,36,0.5532703290122583
4,42,100,37,0.5528492228045421
4,42,100,38,0.5527214110515218
4,42,100,39,0.5530576623946412
4,42,100,40,0.5522968900251565
4,42,100,41,0.5519257030887843
4,42,100,42,0.5532728582589808
4,42,100,43,0.5516725591864892
4,42,100,44,0.5520704079577736
4,42,100,45,0.5519941262366767
4,42,100,46,0.5520944540764375
4,42,100,47,0.551852232223505
4,42,100,48,0.5517096693930009
4,42,100,49,0.5516623043735053
4,42,100,50,0.5512848910214432
4,42,100,51,0.5505341534763052
4,42,100,52,0.5510330127851908
4,42,100,53,0.5508845327384954
4,42,100,54,0.5514009079992357
4,42,100,55,0.5512056587715256
4,42,100,56,0.5512947454307202
4,42,100,57,0.5510394164118222
4,42,100,58,0.5505658153436345
4,42,100,59,0.5509724197696038
4,42,100,60,0.550588193720766
4,42,100,61,0.5503471641965051
4,42,100,62,0.5506960538679296
4,42,100,63,0.5502161333119093
4,42,100,64,0.5500175394099963
4,42,100,65,0.5498245786843717
4,42,100,66,0.550587869368479
4,42,100,67,0.5501669584880927
4,42,100,68,0.5503979316678507
4,42,100,69,0.5497402703119326
4,42,100,70,0.5493516611113971
4,42,100,71,0.5494740644730888
4,42,100,72,0.5503095344955098
4,42,100,73,0.54852285062396
4,42,100,74,0.5494854110737988
4,42,100,75,0.5505577043345525
4,42,100,76,0.5491211761042397
4,42,100,77,0.549941697176391
4,42,100,78,0.5496127673912967
4,42,100,79,0.5497404872997748
4,42,100,80,0.549249461737154
4,42,100,81,0.5493957654828682
4,42,100,82,0.5510811936702954
4,42,100,83,0.5491922021201606
4,42,100,84,0.5490582990651892
4,42,800,1,0.5960174119680991
4,42,800,2,0.5755864450645435
4,42,800,3,0.570646145040822
4,42,800,4,0.5686086084953221
4,42,800,5,0.5660896023055945
4,42,800,6,0.5648716785774212
4,42,800,7,0.5644942697778873
4,42,800,8,0.5629144413223103
4,42,800,9,0.5625851862957025
4,42,800,10,0.5613726745687121
4,42,800,11,0.5610040383712595
4,42,800,12,0.5603352815105418
4,42,800,13,0.5609873201497567
4,42,800,14,0.5595255011748006
4,42,800,15,0.5593770977414773
4,42,800,16,0.5581853835392654
4,42,800,17,0.5580978324504511
4,42,800,18,0.5580230773282204
4,42,800,19,0.5577985257188449
4,42,800,20,0.5568103797867622
4,42,800,21,0.5563410028801906
4,42,800,22,0.5559236580325856
4,42,800,23,0.5566214574704348
4,42,800,24,0.5561220999931064
4,42,800,25,0.5556437041633853
4,42,800,26,0.5554220424265601
4,42,800,27,0.554953510468419
4,42,800,28,0.5539704867361426
4,42,800,29,0.5545185795080709
4,42,800,30,0.5547064741636865
4,42,800,31,0.5544543850823445
4,42,800,32,0.5531174192687062
4,42,800,33,0.5539997411187266
4,42,800,34,0.5537268391717279
4,42,800,35,0.5525011192465982
4,42,800,36,0.5532703290122583
4,42,800,37,0.5528492228045421
4,42,800,38,0.5527214110515218
4,42,800,39,0.5530576623946412
4,42,800,40,0.5522968900251565
4,42,800,41,0.5519257030887843
4,42,800,42,0.5532728582589808
4,42,800,43,0.5516725591864892
4,42,800,44,0.5520704079577736
4,42,800,45,0.5519941262366767
4,42,800,46,0.5520944540764375
4,42,800,47,0.551852232223505
4,42,800,48,0.5517096693930009
4,42,800,49,0.5516623043735053
4,42,800,50,0.5512848910214432
4,42,800,51,0.5505341534763052
4,42,800,52,0.5510330127851908
4,42,800,53,0.5508845327384954
4,42,800,54,0.5514009079992357
4,42,800,55,0.5512056587715256
4,42,800,56,0.5512947454307202
4,42,800,57,0.5510394164118222
4,42,800,58,0.5505658153436345
4,42,800,59,0.5509724197696038
4,42,800,60,0.550588193720766
4,42,800,61,0.5503471641965051
4,42,800,62,0.5506960538679296
4,42,800,63,0.5502161333119093
4,42,800,64,0.5500175394099963
4,42,800,65,0.5498245786843717
4,42,800,66,0.550587869368479
4,42,800,67,0.5501669584880927
4,42,800,68,0.5503979316678507
4,42,800,69,0.5497402703119326
4,42,800,70,0.5493516611113971
4,42,800,71,0.5494740644730888
4,42,800,72,0.5503095344955098
4,42,800,73,0.54852285062396
4,42,800,74,0.5494854110737988
4,42,800,75,0.5505577043345525
4,42,800,76,0.5491211761042397
4,42,800,77,0.549941697176391
4,42,800,78,0.5496127673912967
4,42,800,79,0.5497404872997748
4,42,800,80,0.549249461737154
4,42,800,81,0.5493957654828682
4,42,800,82,0.5510811936702954
4,42,800,83,0.5491922021201606
4,42,800,84,0.5490582990651892
4,1337,100,1,0.6031923187736564
4,1337,100,2,0.5769735409075021
4,1337,100,3,0.5727341349125721
4,1337,100,4,0.5696693965902183
4,1337,100,5,0.5669095404285704
4,1337,100,6,0.5655392284100043
4,1337,100,7,0.5642211840048325
4,1337,100,8,0.5633760789397853
4,1337,100,9,0.5627846123114894
4,1337,100,10,0.5626619326543659
4,1337,100,11,0.5614712974238111
4,1337,100,12,0.5611048925041159
4,1337,100,13,0.5600612889783297
4,1337,100,14,0.5605952322161596
4,1337,100,15,0.5594507319489515
4,1337,100,16,0.5592087983248277
4,1337,100,17,0.5590218875763768
4,1337,100,18,0.558633835906184
4,1337,100,19,0.5587198228529088
4,1337,100,20,0.5581843365839907
4,1337,100,21,0.5579768384947077
4,1337,100,22,0.557398350601643
4,1337,100,23,0.5575575964905766
4,1337,100,24,0.5570052907900642
4,1337,100,25,0.5566712454693986
4,1337,100,26,0.5564449860056274
4,1337,100,27,0.5565208283839412
4,1337,100,28,0.5561694288530209
4,1337,100,29,0.5560599371776384
4,1337,100,30,0.5566004748328798
4,1337,100,31,0.5554540666350006
4,1337,100,32,0.5555898830299333
4,1337,100,33,0.5559056429699472
4,1337,100,34,0.5547902767088914
4,1337,100,35,0.5549062371872198
4,1337,100,36,0.555552013297755
4,1337,100,37,0.5552525719261509
4,1337,100,38,0.5551970170394706
4,1337,100,39,0.5544096573545595
4,1337,100,40,0.5545171546544585
4,1337,100,41,0.5542660570571307
4,1337,100,42,0.5545694089374124
4,1337,100,43,0.5542632251149169
4,1337,100,44,0.5544022496532727
4,1337,100,45,0.5543076495298482
4,1337,100,46,0.5532535874524963
4,1337,100,47,0.5541404814866749
4,1337,100,48,0.5531652462641798
4,1337,100,49,0.5536846281614333
4,1337,100,50,0.553554414110166
4,1337,100,51,0.5526911711716752
4,1337,100,52,0.5530046064842709
4,1337,100,53,0.5532408564339635
4,1337,100,54,0.5530648153455824
4,1337,100,55,0.5524444311624356
4,1337,100,56,0.5525619218797736
4,1337,100,57,0.5521299028817943
4,1337,100,58,0.5528221765840865
4,1337,100,59,0.5524798850401882
4,1337,100,60,0.5517793409956202
4,1337,100,61,0.5521839456237944
4,1337,100,62,0.5515515236317174
4,1337,100,63,0.551386394262176
4,1337,100,64,0.5516278477937563
4,1337,100,65,0.5518687057829972
4,1337,100,66,0.55125524280352
4,1337,100,67,0.5518486320650481
4,1337,100,68,0.5519423747718228
4,1337,100,69,0.5512688254803657
4,1337,100,70,0.5512554829402245
4,1337,100,71,0.5515630378315267
4,1337,100,72,0.5514762884775595
4,1337,100,73,0.5511973281187866
4,1337,100,74,0.5511204409805122
4,1337,100,75,0.5508803394226932
4,1337,100,76,0.5513569282103563
4,1337,100,77,0.5511139303493422
4,1337,100,78,0.550644511719385
4,1337,100,79,0.551018007709685
4,1337,100,80,0.5505802682537353
4,1337,100,81,0.5505619847880935
4,1337,100,82,0.5503413504002121
4,1337,100,83,0.5513575201831961
4,1337,100,84,0.5508018956068523
4,1337,100,85,0.5500305038852871
4,1337,100,86,0.5495376331088886
4,1337,100,87,0.5505706243336704
4,1337,100,88,0.5504106115524641
4,1337,100,89,0.5514849951401853
4,1337,100,90,0.5500484619512563
4,1337,100,91,0.5509259560877107
4,1337,100,92,0.5506933521258565
4,1337,100,93,0.5501986862362983
4,1337,100,94,0.5501099118965798
4,1337,100,95,0.5504506315165972
4,1337,100,96,0.55028849531052
4,1337,100,97,0.5498689220540163
4,1337,800,1,0.6031923187736564
4,1337,800,2,0.5769735409075021
4,1337,800,3,0.5727341349125721
4,1337,800,4,0.5696693965902183
4,1337,800,5,0.5669095404285704
4,1337,800,6,0.5655392284100043
4,1337,800,7,0.5642211840048325
4,1337,800,8,0.5633760789397853
4,1337,800,9,0.5627846123114894
4,1337,800,10,0.5626619326543659
4,1337,800,11,0.5614712974238111
4,1337,800,12,0.5611048925041159
4,1337,800,13,0.5600612889783297
4,1337,800,14,0.5605952322161596
4,1337,800,15,0.5594507319489515
4,1337,800,16,0.5592087983248277
4,1337,800,17,0.5590218875763768
4,1337,800,18,0.558633835906184
4,1337,800,19,0.5587198228529088
4,1337,800,20,0.5581843365839907
4,1337,800,21,0.5579768384947077
4,1337,800,22,0.557398350601643
4,1337,800,23,0.5575575964905766
4,1337,800,24,0.5570052907900642
4,1337,800,25,0.5566712454693986
4,1337,800,26,0.5564449860056274
4,1337,800,27,0.5565208283839412
4,1337,800,28,0.5561694288530209
4,1337,800,29,0.5560599371776384
4,1337,800,30,0.5566004748328798
4,1337,800,31,0.5554540666350006
4,1337,800,32,0.5555898830299333
4,1337,800,33,0.5559056429699472
4,1337,800,34,0.5547902767088914
4,1337,800,35,0.5549062371872198
4,1337,800,36,0.555552013297755
4,1337,800,37,0.5552525719261509
4,1337,800,38,0.5551970170394706
4,1337,800,39,0.5544096573545595
4,1337,800,40,0.5545171546544585
4,1337,800,41,0.5542660570571307
4,1337,800,42,0.5545694089374124
4,1337,800,43,0.5542632251149169
4,1337,800,44,0.5544022496532727
4,1337,800,45,0.5543076495298482
4,1337,800,46,0.5532535874524963
4,1337,800,47,0.5541404814866749
4,1337,800,48,0.5531652462641798
4,1337,800,49,0.5536846281614333
4,1337,800,50,0.553554414110166
4,1337,800,51,0.5526911711716752
4,1337,800,52,0.5530046064842709
4,1337,800,53,0.5532408564339635
4,1337,800,54,0.5530648153455824
4,1337,800,55,0.5524444311624356
4,1337,800,56,0.5525619218797736
4,1337,800,57,0.5521299028817943
4,1337,800,58,0.5528221765840865
4,1337,800,59,0.5524798850401882
4,1337,800,60,0.5517793409956202
4,1337,800,61,0.5521839456237944
4,1337,800,62,0.5515515236317174
4,1337,800,63,0.551386394262176
4,1337,800,64,0.5516278477937563
4,1337,800,65,0.5518687057829972
4,1337,800,66,0.55125524280352
4,1337,800,67,0.5518486320650481
4,1337,800,68,0.5519423747718228
4,1337,800,69,0.5512688254803657
4,1337,800,70,0.5512554829402245
4,1337,800,71,0.5515630378315267
4,1337,800,72,0.5514762884775595
4,1337,800,73,0.5511973281187866
4,1337,800,74,0.5511204409805122
4,1337,800,75,0.5508803394226932
4,1337,800,76,0.5513569282103563
4,1337,800,77,0.5511139303493422
4,1337,800,78,0.550644511719385
4,1337,800,79,0.551018007709685
4,1337,800,80,0.5505802682537353
4,1337,800,81,0.5505619847880935
4,1337,800,82,0.5503413504002121
4,1337,800,83,0.5513575201831961
4,1337,800,84,0.5508018956068523
4,1337,800,85,0.5500305038852871
4,1337,800,86,0.5495376331088886
4,1337,800,87,0.5505706243336704
4,1337,800,88,0.5504106115524641
4,1337,800,89,0.5514849951401853
4,1337,800,90,0.5500484619512563
4,1337,800,91,0.5509259560877107
4,1337,800,92,0.5506933521258565
4,1337,800,93,0.5501986862362983
4,1337,800,94,0.5501099118965798
4,1337,800,95,0.5504506315165972
4,1337,800,96,0.55028849531052
4,1337,800,97,0.5498689220540163
4,2024,100,1,0.5972242829915195
4,2024,100,2,0.5759746929464561
4,2024,100,3,0.5716435420250446
4,2024,100,4,0.5677046461715178
4,2024,100,5,0.5654473967342077
4,2024,100,6,0.5645779793598199
4,2024,100,7,0.5630963363098169
4,2024,100,8,0.5622283597126485
4,2024,100,9,0.5615518711741883
4,2024,100,10,0.5613851920153873
4,2024,100,11,0.5609770835774321
4,2024,100,12,0.5600754982940298
4,2024,100,13,0.5592568443783736
4,2024,100,14,0.5586430619954117
4,2024,100,15,0.5587650376894914
4,2024,100,16,0.557559559136699
4,2024,100,17,0.5575178163199317
4,2024,100,18,0.5569759317059882
4,2024,100,19,0.5568961483723971
4,2024,100,20,0.5567299375741606
4,2024,100,21,0.5557967629227425
4,2024,100,22,0.5554904153246055
4,2024,100,23,0.5555919500888277
4,2024,100,24,0.5553786194721544
4,2024,100,25,0.5552429005785396
4,2024,100,26,0.555019700834904
4,2024,100,27,0.5549431346207889
4,2024,100,28,0.5540744770257027
4,2024,100,29,0.5541823189321328
4,2024,100,30,0.5541811253710397
4,2024,100,31,0.5537678718340772
4,2024,100,32,0.5531648180183973
4,2024,100,33,0.5538883356863126
4,2024,100,34,0.5536162735227842
4,2024,100,35,0.5532851625528182
4,2024,100,36,0.5527553749023427
4,2024,100,37,0.5529161858688647
4,2024,100,38,0.5527418257135973
4,2024,100,39,0.5525949355213491
4,2024,100,40,0.553723552886763
4,2024,100,41,0.5525827581541574
4,2024,100,42,0.5518131576934078
4,2024,100,43,0.5524705898470943
4,2024,100,44,0.551812225086164
4,2024,100,45,0.5520946555299099
4,2024,100,46,0.5523094005011892
4,2024,100,47,0.5518208645832174
4,2024,100,48,0.5520000312655442
4,2024,100,49,0.5509652020858523
4,2024,100,50,0.5515351183956582
4,2024,100,51,0.5511206296527704
4,2024,100,52,0.5508667822656174
4,2024,100,53,0.5511889039900951
4,2024,100,54,0.5508814269489378
4,2024,100,55,0.5516972713349587
4,2024,100,56,0.5502315589281322
4,2024,100,57,0.5507586873339813
4,2024,100,58,0.5505878563229136
4,2024,100,59,0.5501720259667421
4,2024,100,60,0.5509121764418546
4,2024,100,61,0.5507400365115868
4,2024,100,62,0.5502276191790492
4,2024,100,63,0.5505452813410873
4,2024,100,64,0.5501701201362765
4,2024,100,65,0.5503029515198883
4,2024,100,66,0.5515631564657086
4,2024,100,67,0.5492337108415983
4,2024,100,68,0.5499252951098672
4,2024,100,69,0.55012264632083
4,2024,100,70,0.5504086797908053
4,2024,100,71,0.548974795617109
4,2024,100,72,0.5499241545850336
4,2024,100,73,0.5503919388158652
4,2024,100,74,0.5500485332840698
4,2024,100,75,0.5497214241471304
4,2024,100,76,0.549626510935287
4,2024,100,77,0.5494446862211253
4,2024,100,78,0.5493211178393065
4,2024,100,79,0.5497616220359809
4,2024,100,80,0.549552703636016
4,2024,100,81,0.5492139503149912
4,2024,100,82,0.5492926322041523
4,2024,800,1,0.5972242829915195
4,2024,800,2,0.5759746929464561
4,2024,800,3,0.5716435420250446
4,2024,800,4,0.5677046461715178
4,2024,800,5,0.5654473967342077
4,2024,800,6,0.5645779793598199
4,2024,800,7,0.5630963363098169
4,2024,800,8,0.5622283597126485
4,2024,800,9,0.5615518711741883
4,2024,800,10,0.5613851920153873
4,2024,800,11,0.5609770835774321
4,2024,800,12,0.5600754982940298
4,2024,800,13,0.5592568443783736
4,2024,800,14,0.5586430619954117
4,2024,800,15,0.5587650376894914
4,2024,800,16,0.557559559136699
4,2024,800,17,0.5575178163199317
4,2024,800,18,0.5569759317059882
4,2024,800,19,0.5568961483723971
4,2024,800,20,0.5567299375741606
4,2024,800,21,0.5557967629227425
4,2024,800,22,0.5554904153246055
4,2024,800,23,0.5555919500888277
4,2024,800,24,0.5553786194721544
4,2024,800,25,0.5552429005785396
4,2024,800,26,0.555019700834904
4,2024,800,27,0.5549431346207889
4,2024,800,28,0.5540744770257027
4,2024,800,29,0.5541823189321328
4,2024,800,30,0.5541811253710397
4,2024,800,31,0.5537678718340772
4,2024,800,32,0.5531648180183973
4,2024,800,33,0.5538883356863126
4,2024,800,34,0.5536162735227842
4,2024,800,35,0.5532851625528182
4,2024,800,36,0.5527553749023427
4,2024,800,37,0.5529161858688647
4,2024,800,38,0.5527418257135973
4,2024,800,39,0.5525949355213491
4,2024,800,40,0.553723552886763
4,2024,800,41,0.5525827581541574
4,2024,800,42,0.5518131576934078
4,2024,800,43,0.5524705898470943
4,2024,800,44,0.551812225086164
4,2024,800,45,0.5520946555299099
4,2024,800,46,0.5523094005011892
4,2024,800,47,0.5518208645832174
4,2024,800,48,0.5520000312655442
4,2024,800,49,0.5509652020858523
4,2024,800,50,0.5515351183956582
4,2024,800,51,0.5511206296527704
4,2024,800,52,0.5508667822656174
4,2024,800,53,0.5511889039900951
4,2024,800,54,0.5508814269489378
4,2024,800,55,0.5516972713349587
4,2024,800,56,0.5502315589281322
4,2024,800,57,0.5507586873339813
4,2024,800,58,0.5505878563229136
4,2024,800,59,0.5501720259667421
4,2024,800,60,0.5509121764418546
4,2024,800,61,0.5507400365115868
4,2024,800,62,0.5502276191790492
4,2024,800,63,0.5505452813410873
4,2024,800,64,0.5501701201362765
4,2024,800,65,0.5503029515198883
4,2024,800,66,0.5515631564657086
4,2024,800,67,0.5492337108415983
4,2024,800,68,0.5499252951098672
4,2024,800,69,0.55012264632083
4,2024,800,70,0.5504086797908053
4,2024,800,71,0.548974795617109
4,2024,800,72,0.5499241545850336
4,2024,800,73,0.5503919388158652
4,2024,800,74,0.5500485332840698
4,2024,800,75,0.5497214241471304
4,2024,800,76,0.549626510935287
4,2024,800,77,0.5494446862211253
4,2024,800,78,0.5493211178393065
4,2024,800,79,0.5497616220359809
4,2024,800,80,0.549552703636016
4,2024,800,81,0.5492139503149912
4,2024,800,82,0.5492926322041523
