modelo,seed,epoca,perda
MFT,1337,62,0.5566524364982508
MFT,1337,63,0.5561001053224535
MFT,1337,64,0.5564184076785996
MFT,1337,65,0.5563559528470401
MFT,1337,66,0.5567857918792052
MFT,1337,67,0.5560543684468999
MFT,1337,68,0.5564123633744469
MFT,1337,69,0.5557437275560362
MFT,1337,70,0.5553390659885848
MFT,1337,71,0.5557725869921555
MFT,1337,72,0.5557683118520625
MFT,1337,73,0.5561954668387226
MFT,1337,74,0.5558082573529682
MFT,1337,75,0.5555708294509607
MFT,1337,76,0.5553986649114345
MFT,1337,77,0.5558013365501866
MFT,1337,78,0.5559364930673277
MFT,1337,79,0.5553766644935063
MFT,1337,80,0.555257326464914
MFT,1337,81,0.5551780264311895
MFT,1337,82,0.5737716409311927
M0,2024,1,0.5958512655370337
M0,2024,2,0.577556678332485
M0,2024,3,0.5733776721904783
M0,2024,4,0.5708669227707748
M0,2024,5,0.5693387530833854
M0,2024,6,0.5674570539389084
M0,2024,7,0.5667905587776584
M0,2024,8,0.5662804428864873
M0,2024,9,0.5646380186174959
M0,2024,10,0.5638056494396868
M0,2024,11,0.5629900869940229
M0,2024,12,0.5624124361054272
M0,2024,13,0.5623109718923981
M0,2024,14,0.5621540544478881
M0,2024,15,0.5609856356701421
M0,2024,16,0.5608273925334905
M0,2024,17,0.5600381006151088
M0,2024,18,0.5604925368977898
M0,2024,19,0.5602345836813105
M0,2024,20,0.5601179626224014
M0,2024,21,0.55943671128337
M0,2024,22,0.559271139826886
M0,2024,23,0.5591919527657775
M0,2024,24,0.5594023405360447
M0,2024,25,0.5591684585331198
M0,2024,26,0.5598909347640347
M0,2024,27,0.558231899670925
M0,2024,28,0.5584586930208953
M0,2024,29,0.5579155646471383
M0,2024,30,0.5583339716235483
M0,2024,31,0.5578515949113964
M0,2024,32,0.5584334624344837
M0,2024,33,0.5585528815033944
M0,2024,34,0.5577565101074754
M0,2024,35,0.558053464853421
M0,2024,36,0.5575950125551729
M0,2024,37,0.557422512224517
M0,2024,38,0.5572919704275701
M0,2024,39,0.5576429478679624
M0,2024,40,0.5570094917716032
M0,2024,41,0.5571211381855626
M0,2024,42,0.5575528298522222
M0,2024,43,0.5565860189325318
M0,2024,44,0.5573250710585423
M0,2024,45,0.5567759622880986
M0,2024,46,0.5564749119303666
M0,2024,47,0.5569066031899126
M0,2024,48,0.5567744811473555
M0,2024,49,0.5562442554707305
M0,2024,50,0.5564359007064603
M0,2024,51,0.5562021087605178
M0,2024,52,0.5562784568950696
M0,2024,53,0.5561514659753098
M0,2024,54,0.5566514924742395
M0,2024,55,0.5556105612000286
M0,2024,56,0.5558272299700714
M0,2024,57,0.5559465169131536
M0,2024,58,0.5562042338397271
M0,2024,59,0.5559126847325173
M0,2024,60,0.55612036926502
M0,2024,61,0.5556543247889154
M0,2024,62,0.5561209019859447
M0,2024,63,0.5559231027316918
M0,2024,64,0.5554505914322091
M0,2024,65,0.5552105844182103
M0,2024,66,0.5556844903939481
M0,2024,67,0.5552981008351654
M0,2024,68,0.5553554820403062
M0,2024,69,0.555792711938887
M0,2024,70,0.5557078140798847
M0,2024,71,0.5552085734156886
M0,2024,72,0.5555879127165074
M0,2024,73,0.555416478608769
M0,2024,74,0.5552948469163714
M0,2024,75,0.5554258291804657
M0,2024,76,0.5556130398589793
MRT,2024,1,0.5932617155753251
MRT,2024,2,0.5783055639924224
MRT,2024,3,0.574922537788539
MRT,2024,4,0.5725824169037166
MRT,2024,5,0.5709049602307827
MRT,2024,6,0.5697125497670774
MRT,2024,7,0.5686232347562454
MRT,2024,8,0.5678584187753704
MRT,2024,9,0.5672727362026222
MRT,2024,10,0.5668331722324388
MRT,2024,11,0.5670075565084106
MRT,2024,12,0.5661914982919891
MRT,2024,13,0.566003945472117
MRT,2024,14,0.5650853053232481
MRT,2024,15,0.565196231911105
MRT,2024,16,0.5651856270027348
MRT,2024,17,0.5646894889269976
MRT,2024,18,0.5643625734473086
MRT,2024,19,0.5644746632857609
MRT,2024,20,0.5639064685875943
MRT,2024,21,0.5635668372363628
MRT,2024,22,0.5634618828046688
MRT,2024,23,0.5632638478411925
MRT,2024,24,0.5633645572576867
MRT,2024,25,0.5627431237957579
MRT,2024,26,0.5632029730516737
MRT,2024,27,0.5630416805631764
MRT,2024,28,0.5626941563104129
MRT,2024,29,0.56240209001768
MRT,2024,30,0.5620665289027184
MRT,2024,31,0.5616919851407272
MRT,2024,32,0.5617613621325765
MRT,2024,33,0.5616304712640883
MRT,2024,34,0.5613537440845356
MRT,2024,35,0.560859144122825
MRT,2024,36,0.5612677888267675
MRT,2024,37,0.5611112668565482
MRT,2024,38,0.5611938273294986
MRT,2024,39,0.5605928631503689
MRT,2024,40,0.5607385439377325
MRT,2024,41,0.5608585880858008
MRT,2024,42,0.5605192081074992
MRT,2024,43,0.5608635458969242
MRT,2024,44,0.5602973980635275
MRT,2024,45,0.5601002003879972
MRT,2024,46,0.5602203922372908
MRT,2024,47,0.5601023855017309
MRT,2024,48,0.5600272942870471
MRT,2024,49,0.5597026444016729
MRT,2024,50,0.5603590271396612
MRT,2024,51,0.5597543049420642
MRT,2024,52,0.5594249118117892
MRT,2024,53,0.5598890532092002
MRT,2024,54,0.5599749913747498
MRT,2024,55,0.5593128328751739
MRT,2024,56,0.5591275141743293
MRT,2024,57,0.5589352891665771
MRT,2024,58,0.5588045073908308
MRT,2024,59,0.558657234809729
MRT,2024,60,0.5589035534001353
MRT,2024,61,0.5579401697731474
MRT,2024,62,0.5580197324724656
MRT,2024,63,0.5577912004795772
MRT,2024,64,0.5581381822824693
MRT,2024,65,0.5576439844669221
MRT,2024,66,0.5577126397050414
MRT,2024,67,0.5578216728703655
MRT,2024,68,0.5571395089689388
MRT,2024,69,0.5573139899638191
MRT,2024,70,0.5573793409780198
MRT,2024,71,0.5565398297915218
MRT,2024,72,0.5570322416709337
MRT,2024,73,0.556977676734052
MRT,2024,74,0.5569027439323284
MRT,2024,75,0.5570772622267092
MRT,2024,76,0.5568819483608842
MRT,2024,77,0.5565421743605787
MRT,2024,78,0.5562318571146597
MRT,2024,79,0.5562754269596455
MRT,2024,80,0.5565802443367762
MRT,2024,81,0.5558910648791331
MRT,2024,82,0.5563874253934189
MRT,2024,83,0.5557681457333479
MRT,2024,84,0.5569711488963567
MRT,2024,85,0.5559797871494748
MRT,2024,86,0.5560613647865332
MRT,2024,87,0.556151969234686
MRT,2024,88,0.5561075474561483
MRT,2024,89,0.5560447319607855
MRT,2024,90,0.5567802441608349
MRT,2024,91,0.5554535145906299
MRT,2024,92,0.555829251603362
MRT,2024,93,0.5558322403533265
MRT,2024,94,0.5558114936120443
MRT,2024,95,0.5560476222467904
MRT,2024,96,0.5555008743765288
MRT,2024,97,0.555512956851407
MRT,2024,98,0.556021836401034
MRT,2024,99,0.5555753405189626
MRT,2024,100,0.5559712041310729
MRT,2024,101,0.5557034089274773
MRT,2024,102,0.5557344776787061
MREC,2024,1,0.598918689593352
MREC,2024,2,0.5765450747916672
MREC,2024,3,0.5716712300742566
MREC,2024,4,0.5683628562602148
MREC,2024,5,0.5655139386042393
MREC,2024,6,0.5639114764489285
MREC,2024,7,0.5621756427996866
MREC,2024,8,0.5609209783373975
MREC,2024,9,0.5599857125143205
MREC,2024,10,0.5593168443634734
MREC,2024,11,0.558255810606529
MREC,2024,12,0.5573053698798324
MREC,2024,13,0.5571373846348465
MREC,2024,14,0.5563065114406396
MREC,2024,15,0.5558900798652269
MREC,2024,16,0.5550056727223323
MREC,2024,17,0.5550050833542411
MREC,2024,18,0.5551703326947637
MREC,2024,19,0.5554336675135363
MREC,2024,20,0.5536084362821261
MREC,2024,21,0.5536269680198304
MREC,2024,22,0.5520583452512007
MREC,2024,23,0.5532956472191742
MREC,2024,24,0.5522595664668867
MREC,2024,25,0.5516421761003105
MREC,2024,26,0.5515720859897267
MREC,2024,27,0.550989139378529
MREC,2024,28,0.5512569930179416
MREC,2024,29,0.5498739396352738
MREC,2024,30,0.5502248115194175
MREC,2024,31,0.5495206164027295
MREC,2024,32,0.5493642020323943
MREC,2024,33,0.5498970409459399
MREC,2024,34,0.5490547420334074
MREC,2024,35,0.549258565192724
MREC,2024,36,0.5478657766695957
MREC,2024,37,0.5486600307291396
MREC,2024,38,0.5477964254806769
MREC,2024,39,0.5475905573919072
MREC,2024,40,0.5476011387471788
MREC,2024,41,0.5467070883854863
MREC,2024,42,0.5480391779092263
MREC,2024,43,0.5469135824151722
MREC,2024,44,0.5474153574837464
MREC,2024,45,0.5464530120908138
MREC,2024,46,0.5457565613510442
MREC,2024,47,0.5469159541909172
MREC,2024,48,0.5467149266538217
MREC,2024,49,0.5462302058067952
MREC,2024,50,0.5471367788175417
MREC,2024,51,0.5452003059485979
MREC,2024,52,0.5454785878207637
MREC,2024,53,0.546090331335861
MREC,2024,54,0.5449737616673976
MREC,2024,55,0.5457803426495554
MREC,2024,56,0.5444985760794422
MREC,2024,57,0.5446506802825892
MREC,2024,58,0.5436832192153535
MREC,2024,59,0.5446865240050519
MREC,2024,60,0.544516892183917
MREC,2024,61,0.5444119742170361
MREC,2024,62,0.5450966223378954
MREC,2024,63,0.5438288226834712
MREC,2024,64,0.5431719341931345
MREC,2024,65,0.5437846961654741
MREC,2024,66,0.543372401628384
MREC,2024,67,0.545040617756326
MREC,2024,68,0.5433664718095685
MREC,2024,69,0.5436533344907507
MREC,2024,70,0.5439913709675243
MREC,2024,71,0.5421076729806854
MREC,2024,72,0.5425117774271435
MREC,2024,73,0.5424606965458898
MREC,2024,74,0.5425202942278314
MREC,2024,75,0.5420403517341372
MREC,2024,76,0.5416512414358292
MREC,2024,77,0.5413298050460479
MREC,2024,78,0.5421945895402397
MREC,2024,79,0.541926453659302
MREC,2024,80,0.5427332246817748
MREC,2024,81,0.5412506647297273
MREC,2024,82,0.5405735379485764
MREC,2024,83,0.5402928451145421
MREC,2024,84,0.541590239971598
MREC,2024,85,0.5413952034130091
MREC,2024,86,0.5416288453560415
MREC,2024,87,0.5405475274609907
MREC,2024,88,0.5398683450409704
MREC,2024,89,0.540566804467941
MREC,2024,90,0.5393965604525371
MREC,2024,91,0.5397209723100991
MREC,2024,92,0.5389670279585898
MREC,2024,93,0.5412259381357577
MREC,2024,94,0.5388523168967918
MREC,2024,95,0.5391698486383334
MREC,2024,96,0.5399007617465861
MREC,2024,97,0.5382293507740664
MREC,2024,98,0.5385855333300164
MREC,2024,99,0.5394797843281107
MREC,2024,100,0.5388116613828546
MREC,2024,101,0.5380788519638765
MREC,2024,102,0.5378134746101142
MREC,2024,103,0.5405586262630961
MREC,2024,104,0.5383113426786328
MREC,2024,105,0.5380747447214125
MREC,2024,106,0.5394055846073901
MREC,2024,107,0.5370466560936257
MREC,2024,108,0.5387474583746482
MREC,2024,109,0.5372649092058683
MREC,2024,110,0.5370588031517497
MREC,2024,111,0.5370312568613208
MREC,2024,112,0.5374043664484865
MREC,2024,113,0.5365211934221509
MREC,2024,114,0.5373516295623504
MREC,2024,115,0.5387125842133302
MREC,2024,116,0.5388714889601902
MREC,2024,117,0.5362085176707466
MREC,2024,118,0.536172802643799
MREC,2024,119,0.5371177145914218
MREC,2024,120,0.5367513354926076
MREC,2024,121,0.5365018390510958
MREC,2024,122,0.5364077349026083
MREC,2024,123,0.5360693449864481
MREC,2024,124,0.5367385495316025
MREC,2024,125,0.5357890586844629
MREC,2024,126,0.5359542169652008
MREC,2024,127,0.5360642259485174
MREC,2024,128,0.5363171020054498
MREC,2024,129,0.5373021839331159
MREC,2024,130,0.5355773198752518
MREC,2024,131,0.5356065831703073
MREC,2024,132,0.5346109342320396
MREC,2024,133,0.5364074458132844
MREC,2024,134,0.5353494263085142
MREC,2024,135,0.5355486297321854
MREC,2024,136,0.536232020486172
MREC,2024,137,0.5344229923173935
MREC,2024,138,0.5352650809284126
MREC,2024,139,0.5362425524017309
MREC,2024,140,0.5349261571030687
MREC,2024,141,0.5345709326860529
MREC,2024,142,0.535762337352881
MREC,2024,143,0.5378443704995323
MREC,2024,144,0.5345992214742264
MREC,2024,145,0.5341885109273734
MREC,2024,146,0.5335197448269805
MREC,2024,147,0.5350550500406394
MREC,2024,148,0.5339590491620421
MREC,2024,149,0.5338546048912903
MREC,2024,150,0.5340514571745184
MREC,2024,151,0.533000303373999
MREC,2024,152,0.5347086554752696
MREC,2024,153,0.5349389781894429
MREC,2024,154,0.5337067831602033
MREC,2024,155,0.5339213520194667
MREC,2024,156,0.5344222007792098
MREC,2024,157,0.5336150686786267
MREC,2024,158,0.5333576158044129
MREC,2024,159,0.5338689354439163
MREC,2024,160,0.532303528579912
MREC,2024,161,0.5337049733176469
MREC,2024,162,0.5329302375163595
MREC,2024,163,0.5336846676095363
MREC,2024,164,0.5329739117711212
MREC,2024,165,0.5332600684012294
MREC,2024,166,0.5328720579295003
MREC,2024,167,0.5341999980538867
MREC,2024,168,0.5341746428197856
MREC,2024,169,0.5330607701488389
MREC,2024,170,0.5330111940150953
MREC,2024,171,0.5331792554244394
MFT,2024,1,0.5958512655370337
MFT,2024,2,0.577556678332485
MFT,2024,3,0.5733776721904783
MFT,2024,4,0.5708669227707748
MFT,2024,5,0.5693387530833854
MFT,2024,6,0.5674570539389084
MFT,2024,7,0.5667905587776584
MFT,2024,8,0.5662804428864873
MFT,2024,9,0.5646380186174959
MFT,2024,10,0.5638056494396868
MFT,2024,11,0.5629900869940229
MFT,2024,12,0.5624124361054272
MFT,2024,13,0.5623109718923981
MFT,2024,14,0.5621540544478881
MFT,2024,15,0.5609856356701421
MFT,2024,16,0.5608273925334905
MFT,2024,17,0.5600381006151088
MFT,2024,18,0.5604925368977898
MFT,2024,19,0.5602345836813105
MFT,2024,20,0.5601179626224014
MFT,2024,21,0.55943671128337
MFT,2024,22,0.559271139826886
MFT,2024,23,0.5591919527657775
MFT,2024,24,0.5594023405360447
MFT,2024,25,0.5591684585331198
MFT,2024,26,0.5598909347640347
MFT,2024,27,0.558231899670925
MFT,2024,28,0.5584586930208953
MFT,2024,29,0.5579155646471383
MFT,2024,30,0.5583339716235483
MFT,2024,31,0.5578515949113964
MFT,2024,32,0.5584334624344837
MFT,2024,33,0.5585528815033944
MFT,2024,34,0.5577565101074754
MFT,2024,35,0.558053464853421
MFT,2024,36,0.5575950125551729
MFT,2024,37,0.557422512224517
MFT,2024,38,0.5572919704275701
MFT,2024,39,0.5576429478679624
MFT,2024,40,0.5570094917716032
MFT,2024,41,0.5571211381855626
MFT,2024,42,0.5575528298522222
MFT,2024,43,0.5565860189325318
MFT,2024,44,0.5573250710585423
MFT,2024,45,0.5567759622880986
MFT,2024,46,0.5564749119303666
MFT,2024,47,0.5569066031899126
MFT,2024,48,0.5567744811473555
MFT,2024,49,0.5562442554707305
MFT,2024,50,0.5564359007064603
MFT,2024,51,0.5562021087605178
MFT,2024,52,0.5562784568950696
MFT,2024,53,0.5561514659753098
MFT,2024,54,0.5566514924742395
MFT,2024,55,0.5556105612000286
MFT,2024,56,0.5558272299700714
MFT,2024,57,0.5559465169131536
MFT,2024,58,0.5562042338397271
MFT,2024,59,0.5559126847325173
MFT,2024,60,0.55612036926502
MFT,2024,61,0.5556543247889154
MFT,2024,62,0.5561209019859447
MFT,2024,63,0.5559231027316918
MFT,2024,64,0.5554505914322091
MFT,2024,65,0.5552105844182103
MFT,2024,66,0.5556844903939481
MFT,2024,67,0.5552981008351654
MFT,2024,68,0.5553554820403062
MFT,2024,69,0.555792711938887
MFT,2024,70,0.5557078140798847
MFT,2024,71,0.5552085734156886
MFT,2024,72,0.5555879127165074
MFT,2024,73,0.555416478608769
MFT,2024,74,0.5552948469163714
MFT,2024,75,0.5554258291804657
MFT,2024,76,0.5556130398589793
MFT,2024,77,0.5755367267118474
