modelo,seed,atributo,repeticao,queda_mcc
MFT,42,rank_lag1,3,0.02313755939500095
MFT,42,rank_lag1,4,0.021315876172911447
MFT,42,rank_lag1,5,0.028919818733804115
MFT,42,rank_lag1,6,0.03264080249236265
MFT,42,rank_lag1,7,0.022800857016988807
MFT,42,rank_lag1,8,0.020901406429749803
MFT,42,rank_lag1,9,0.025631062247235464
MFT,42,rank_lag1,10,0.023478363110629702
MFT,42,rank_lag2,1,0.037361698049677206
MFT,42,rank_lag2,2,0.03519124936285481
MFT,42,rank_lag2,3,0.035748460270756205
MFT,42,rank_lag2,4,0.03296421073633918
MFT,42,rank_lag2,5,0.03725363828910988
MFT,42,rank_lag2,6,0.030553829675663557
MFT,42,rank_lag2,7,0.031662639031822065
MFT,42,rank_lag2,8,0.033725638914277406
MFT,42,rank_lag2,9,0.030119030399397506
MFT,42,rank_lag2,10,0.0374891285057484
MFT,42,variacao_1s,1,0.03683682254792145
MFT,42,variacao_1s,2,0.03333374043245718
MFT,42,variacao_1s,3,0.04581580024690038
MFT,42,variacao_1s,4,0.042248118563377624
MFT,42,variacao_1s,5,0.037035536290709076
MFT,42,variacao_1s,6,0.054196532242737974
MFT,42,variacao_1s,7,0.052680356036385614
MFT,42,variacao_1s,8,0.04768977679367606
MFT,42,variacao_1s,9,0.040431632086522507
MFT,42,variacao_1s,10,0.0369210710431197
MFT,42,peak_pos,1,0.03900244587274926
MFT,42,peak_pos,2,0.044068815335303685
MFT,42,peak_pos,3,0.03951321615234235
MFT,42,peak_pos,4,0.03782589223348573
MFT,42,peak_pos,5,0.04365608401447807
MFT,42,peak_pos,6,0.04165848193156135
MFT,42,peak_pos,7,0.037419208053350306
MFT,42,peak_pos,8,0.040251212862206565
MFT,42,peak_pos,9,0.04523211993972118
MFT,42,peak_pos,10,0.04318828374609643
MFT,42,distancia_pico,1,0.022037923756877853
MFT,42,distancia_pico,2,0.009134402545655201
MFT,42,distancia_pico,3,0.022967297755993377
MFT,42,distancia_pico,4,0.013656873257663543
MFT,42,distancia_pico,5,0.007847924254866051
MFT,42,distancia_pico,6,0.02175161419922489
MFT,42,distancia_pico,7,0.007891301930637945
MFT,42,distancia_pico,8,0.01480909465321903
MFT,42,distancia_pico,9,0.019317321965449552
MFT,42,distancia_pico,10,0.01914832913192613
MFT,42,semanas_na_parada,1,0.02707336351189621
MFT,42,semanas_na_parada,2,0.023205490079232866
MFT,42,semanas_na_parada,3,0.01161204595834986
MFT,42,semanas_na_parada,4,0.014563023988589302
MFT,42,semanas_na_parada,5,0.015948302948049664
MFT,42,semanas_na_parada,6,0.023944590144896638
MFT,42,semanas_na_parada,7,0.03083198929934955
MFT,42,semanas_na_parada,8,0.013925609939433203
MFT,42,semanas_na_parada,9,0.019669663867340814
MFT,42,semanas_na_parada,10,0.020359648062923258
MFT,42,hiato_semanas,1,0.0011980038113291736
MFT,42,hiato_semanas,2,0.0033576347314774324
MFT,42,hiato_semanas,3,0.0024205443373741253
MFT,42,hiato_semanas,4,0.00250769195952924
MFT,42,hiato_semanas,5,0.0029653711345258016
MFT,42,hiato_semanas,6,0.0033350795992092563
MFT,42,hiato_semanas,7,0.0006320373155379866
MFT,42,hiato_semanas,8,0.003183806456585281
MFT,42,hiato_semanas,9,0.0013752547586106112
MFT,42,hiato_semanas,10,0.0027475226072767034
MFT,42,estreia,1,0.02462010059247413
MFT,42,estreia,2,0.017647745879821708
MFT,42,estreia,3,0.02520643091618288
MFT,42,estreia,4,0.028537944444507773
MFT,42,estreia,5,0.02119771903717979
MFT,42,estreia,6,0.02516637567925839
MFT,42,estreia,7,0.01858801970829249
MFT,42,estreia,8,0.016793003994390154
MFT,42,estreia,9,0.02057128473074668
MFT,42,estreia,10,0.02542710701961859
MFT,42,reentrada,1,0.009226378204410107
MFT,42,reentrada,2,0.010020113138191011
MFT,42,reentrada,3,0.008941365895739073
MFT,42,reentrada,4,0.011325222343249952
MFT,42,reentrada,5,0.009202672818161006
MFT,42,reentrada,6,0.012501840410787418
MFT,42,reentrada,7,0.00572140733422169
MFT,42,reentrada,8,0.012888142086320359
MFT,42,reentrada,9,0.01059539878196944
MFT,42,reentrada,10,0.01035225939948467
MFT,42,radio_rank,1,0.03291024895465092
MFT,42,radio_rank,2,0.029640362212511456
MFT,42,radio_rank,3,0.027339792164136456
MFT,42,radio_rank,4,0.023215990620205046
MFT,42,radio_rank,5,0.028198675260823758
MFT,42,radio_rank,6,0.027859128520324794
MFT,42,radio_rank,7,0.02339238995907994
MFT,42,radio_rank,8,0.027397384900081673
MFT,42,radio_rank,9,0.030346168418819514
MFT,42,radio_rank,10,0.02389403004429233
MFT,42,radio_presente,1,-0.003748303785094692
MFT,42,radio_presente,2,-0.0032348313441786514
MFT,42,radio_presente,3,0.0023392160791035066
MFT,42,radio_presente,4,0.0003622182313656741
MFT,42,radio_presente,5,0.00022423303079652235
MFT,42,radio_presente,6,-0.0002816045031480974
MFT,42,radio_presente,7,-0.001759480998877544
MFT,42,radio_presente,8,0.003359161122657689
MFT,42,radio_presente,9,0.0010505160344840003
MFT,42,radio_presente,10,0.0021346520569113514
MFT,42,streaming_rank,1,0.017378996443107336
MFT,42,streaming_rank,2,0.021787644268246004
MFT,42,streaming_rank,3,0.01567159006531607
MFT,42,streaming_rank,4,0.011507491952578663
MFT,42,streaming_rank,5,0.014049199117179556
MFT,42,streaming_rank,6,0.014711328738447549
MFT,42,streaming_rank,7,0.02021238082275026
MFT,42,streaming_rank,8,0.016749066512343536
MFT,42,streaming_rank,9,0.01982662382943981
MFT,42,streaming_rank,10,0.01925256954755844
MFT,42,streaming_presente,1,0.011958308897843328
MFT,42,streaming_presente,2,0.00754136445014808
MFT,42,streaming_presente,3,0.01418463282664345
MFT,42,streaming_presente,4,0.01099473013266436
MFT,42,streaming_presente,5,0.008822589152885474
MFT,42,streaming_presente,6,0.006999530182054625
MFT,42,streaming_presente,7,0.011252948826065534
MFT,42,streaming_presente,8,0.017938078749712177
MFT,42,streaming_presente,9,0.013372830965859589
MFT,42,streaming_presente,10,0.015279039391712795
MFT,42,digital_rank,1,0.016825017721928293
MFT,42,digital_rank,2,0.01060494317254021
MFT,42,digital_rank,3,0.009142545038611699
MFT,42,digital_rank,4,0.003139790894885197
MFT,42,digital_rank,5,-0.0004015122592037901
MFT,42,digital_rank,6,0.008684191636370964
MFT,42,digital_rank,7,0.012478269665705644
MFT,42,digital_rank,8,0.008230936075986961
MFT,42,digital_rank,9,0.005766250525758826
MFT,42,digital_rank,10,0.00808066082895631
MFT,42,digital_presente,1,0.008785821950520717
MFT,42,digital_presente,2,0.011058879048151948
MFT,42,digital_presente,3,0.012481058899133896
MFT,42,digital_presente,4,0.0028942367132581415
MFT,42,digital_presente,5,0.0031987192997283698
MFT,42,digital_presente,6,0.000868310294144109
MFT,42,digital_presente,7,0.007770389149738377
MFT,42,digital_presente,8,0.0012224094141884412
MFT,42,digital_presente,9,0.008278929919050243
MFT,42,digital_presente,10,0.010246721392046243
MFT,42,album_rank,1,0.04962363674853229
MFT,42,album_rank,2,0.044926988821534314
MFT,42,album_rank,3,0.03604646409035056
MFT,42,album_rank,4,0.047380037781993595
MFT,42,album_rank,5,0.049258460282042754
MFT,42,album_rank,6,0.04316548700285944
MFT,42,album_rank,7,0.05789977024689624
MFT,42,album_rank,8,0.04513405510573279
MFT,42,album_rank,9,0.04511290698538736
MFT,42,album_rank,10,0.0505879252114908
MFT,42,album_presente,1,0.02554066761831955
MFT,42,album_presente,2,0.026985149443138706
MFT,42,album_presente,3,0.018406756710934835
MFT,42,album_presente,4,0.028842071912954376
MFT,42,album_presente,5,0.03282592099884504
MFT,42,album_presente,6,0.024483946552124797
MFT,42,album_presente,7,0.02234795248182561
MFT,42,album_presente,8,0.024000245166518774
MFT,42,album_presente,9,0.02315863985235808
MFT,42,album_presente,10,0.0269132615912826
MFT,42,mes,1,0.0166249218081084
MFT,42,mes,2,0.009966458727714012
MFT,42,mes,3,0.015390254766551481
MFT,42,mes,4,0.016782336711330836
MFT,42,mes,5,0.010367078396484097
MFT,42,mes,6,0.01146291421512402
MFT,42,mes,7,0.013725009653202142
MFT,42,mes,8,0.013630895101982177
MFT,42,mes,9,0.005109235328775608
MFT,42,mes,10,0.00390348489509329
MFT,42,semana_ano,1,0.020741343415583563
MFT,42,semana_ano,2,0.03734581060291381
MFT,42,semana_ano,3,0.029265489432599684
MFT,42,semana_ano,4,0.026368433464756008
MFT,42,semana_ano,5,0.02377538827175535
MFT,42,semana_ano,6,0.03643985394480659
MFT,42,semana_ano,7,0.0343117025428393
MFT,42,semana_ano,8,0.035242775390722375
MFT,42,semana_ano,9,0.029957315398953077
MFT,42,semana_ano,10,0.02240900552758604
M0,1337,rank,1,0.012231438730613942
M0,1337,rank,2,0.026215762983331753
M0,1337,rank,3,0.019503762619722392
M0,1337,rank,4,0.0188243182065245
M0,1337,rank,5,0.014614951664955356
M0,1337,rank,6,0.022760077519352495
M0,1337,rank,7,0.01852058701673384
M0,1337,rank,8,0.009498180673396472
M0,1337,rank,9,0.01781706894174248
M0,1337,rank,10,0.01928159574232599
M0,1337,rank_lag1,1,0.022414542249488884
M0,1337,rank_lag1,2,0.01793443945550266
M0,1337,rank_lag1,3,0.007962393143071289
M0,1337,rank_lag1,4,0.025134759295665998
M0,1337,rank_lag1,5,0.016877816100399984
M0,1337,rank_lag1,6,0.016940719600288756
M0,1337,rank_lag1,7,0.0277203892351624
M0,1337,rank_lag1,8,0.020736621648553305
M0,1337,rank_lag1,9,0.0294709302810775
M0,1337,rank_lag1,10,0.02259720254611819
M0,1337,rank_lag2,1,0.03132454552624239
M0,1337,rank_lag2,2,0.04180316302772466
M0,1337,rank_lag2,3,0.02912750626778035
M0,1337,rank_lag2,4,0.037578907564010125
M0,1337,rank_lag2,5,0.03063194824853893
M0,1337,rank_lag2,6,0.020821776135701436
M0,1337,rank_lag2,7,0.037635096081691244
M0,1337,rank_lag2,8,0.0324041125115998
M0,1337,rank_lag2,9,0.03406211339014173
M0,1337,rank_lag2,10,0.0412223197090016
M0,1337,variacao_1s,1,0.04925273576439376
M0,1337,variacao_1s,2,0.04664818994753056
M0,1337,variacao_1s,3,0.04655305444119305
M0,1337,variacao_1s,4,0.05041072385350136
M0,1337,variacao_1s,5,0.04495547656866168
M0,1337,variacao_1s,6,0.04984933485785813
M0,1337,variacao_1s,7,0.048617194886654
M0,1337,variacao_1s,8,0.050101652958649295
M0,1337,variacao_1s,9,0.03589568501869683
M0,1337,variacao_1s,10,0.03824739917686941
M0,1337,peak_pos,1,0.02195074041474493
M0,1337,peak_pos,2,0.02933474997095392
M0,1337,peak_pos,3,0.01614653201510205
M0,1337,peak_pos,4,0.022294470333783345
M0,1337,peak_pos,5,0.020108025838804916
M0,1337,peak_pos,6,0.03101167276114472
M0,1337,peak_pos,7,0.02209216683886059
M0,1337,peak_pos,8,0.01660257982237867
M0,1337,peak_pos,9,0.01861783380125981
M0,1337,peak_pos,10,0.026355317424210545
M0,1337,distancia_pico,1,0.01294765653758101
M0,1337,distancia_pico,2,0.01209780334893279
M0,1337,distancia_pico,3,0.011421912638785947
M0,1337,distancia_pico,4,0.010959112089249573
M0,1337,distancia_pico,5,0.018734057823626193
M0,1337,distancia_pico,6,0.01804142916370169
M0,1337,distancia_pico,7,0.010174014262057829
M0,1337,distancia_pico,8,0.016197146584934485
M0,1337,distancia_pico,9,0.011876569204685938
M0,1337,distancia_pico,10,0.0123780113036
M0,1337,semanas_na_parada,1,0.04000128966004088
M0,1337,semanas_na_parada,2,0.029812591176202302
M0,1337,semanas_na_parada,3,0.023268880744650444
M0,1337,semanas_na_parada,4,0.007949739326798516
M0,1337,semanas_na_parada,5,0.022449043514659345
M0,1337,semanas_na_parada,6,0.022434327435724266
M0,1337,semanas_na_parada,7,0.028699443195799285
M0,1337,semanas_na_parada,8,0.012645553149027322
M0,1337,semanas_na_parada,9,0.018713906888299575
M0,1337,semanas_na_parada,10,0.026136111525646377
M0,1337,hiato_semanas,1,0.002162522169492531
M0,1337,hiato_semanas,2,0.0039736742673920356
M0,1337,hiato_semanas,3,0.0032726780832170177
M0,1337,hiato_semanas,4,0.0036704952033103366
M0,1337,hiato_semanas,5,0.002687164383552487
M0,1337,hiato_semanas,6,0.004038567988997044
M0,1337,hiato_semanas,7,0.0013741345659685211
M0,1337,hiato_semanas,8,0.004002681154839288
M0,1337,hiato_semanas,9,0.004065029722892827
M0,1337,hiato_semanas,10,0.003275997152901139
M0,1337,estreia,1,0.037353521483382376
M0,1337,estreia,2,0.03434771402517889
M0,1337,estreia,3,0.04036356547710711
M0,1337,estreia,4,0.04283794208591281
M0,1337,estreia,5,0.03519238273814396
M0,1337,estreia,6,0.0386020744341672
M0,1337,estreia,7,0.0362426133494681
M0,1337,estreia,8,0.04018695572838411
M0,1337,estreia,9,0.03546837962810709
M0,1337,estreia,10,0.039523718682403744
M0,1337,reentrada,1,0.012522698437276852
M0,1337,reentrada,2,0.009289599010002675
M0,1337,reentrada,3,0.013701482387865421
M0,1337,reentrada,4,0.015326339534930677
M0,1337,reentrada,5,0.00950802228991418
M0,1337,reentrada,6,0.012799924660932133
M0,1337,reentrada,7,0.011340373239996315
M0,1337,reentrada,8,0.014912874922637348
M0,1337,reentrada,9,0.013142810868195881
M0,1337,reentrada,10,0.010999450252486942
M0,1337,radio_rank,1,0.03788759239709033
M0,1337,radio_rank,2,0.027143537489965147
M0,1337,radio_rank,3,0.03470290875144816
M0,1337,radio_rank,4,0.019833944962874106
M0,1337,radio_rank,5,0.03341109457673208
M0,1337,radio_rank,6,0.039388578951774916
M0,1337,radio_rank,7,0.027242398976136478
M0,1337,radio_rank,8,0.02165769906563006
M0,1337,radio_rank,9,0.03545487116973575
M0,1337,radio_rank,10,0.032755599427079785
M0,1337,radio_presente,1,-0.002799532756918799
M0,1337,radio_presente,2,0.0069540527870918245
M0,1337,radio_presente,3,0.0094558868568545
M0,1337,radio_presente,4,0.0007905856118456678
M0,1337,radio_presente,5,0.005040889262018622
M0,1337,radio_presente,6,0.0042939376747411495
M0,1337,radio_presente,7,0.007663183350847175
M0,1337,radio_presente,8,-0.0007312853472254965
M0,1337,radio_presente,9,0.005463610135818198
M0,1337,radio_presente,10,0.0007923059707879987
M0,1337,streaming_rank,1,0.013287131973706207
M0,1337,streaming_rank,2,0.014272289152849782
M0,1337,streaming_rank,3,0.0037066095460041304
M0,1337,streaming_rank,4,0.0113758232328319
M0,1337,streaming_rank,5,0.00870774219090198
M0,1337,streaming_rank,6,0.00909788307343451
M0,1337,streaming_rank,7,0.011048977933355741
M0,1337,streaming_rank,8,0.007525531883471576
M0,1337,streaming_rank,9,0.015020031646279908
M0,1337,streaming_rank,10,0.016174442632041958
M0,1337,streaming_presente,1,-0.004883676772758083
M0,1337,streaming_presente,2,-0.0022568577599204054
M0,1337,streaming_presente,3,-0.0013777329750669365
M0,1337,streaming_presente,4,-0.0084678027971129
M0,1337,streaming_presente,5,-0.006780760241146905
M0,1337,streaming_presente,6,-0.016335498844811724
M0,1337,streaming_presente,7,0.00019027661408113627
M0,1337,streaming_presente,8,-0.004096053213062362
M0,1337,streaming_presente,9,-0.0063630388358222045
M0,1337,streaming_presente,10,-0.0026296350878155794
M0,1337,digital_rank,1,0.012708142647131826
M0,1337,digital_rank,2,0.006621978933006756
M0,1337,digital_rank,3,0.010158437635338358
M0,1337,digital_rank,4,0.009605387200427473
M0,1337,digital_rank,5,0.004460477764290011
M0,1337,digital_rank,6,0.013935360014145998
M0,1337,digital_rank,7,0.005402807080237854
M0,1337,digital_rank,8,0.004777384051030037
M0,1337,digital_rank,9,0.011836378615702664
M0,1337,digital_rank,10,0.007800281937110354
M0,1337,digital_presente,1,0.0010534394325913687
M0,1337,digital_presente,2,0.002419903543538021
M0,1337,digital_presente,3,0.0022139068993290434
M0,1337,digital_presente,4,-0.000303236827746578
M0,1337,digital_presente,5,0.0010472684530592746
M0,1337,digital_presente,6,-0.0015295589497553164
M0,1337,digital_presente,7,0.0030649424203096354
M0,1337,digital_presente,8,0.0003515566470936038
M0,1337,digital_presente,9,0.0023355289341657204
M0,1337,digital_presente,10,0.010257552325205421
M0,1337,album_rank,1,0.03360998600044443
M0,1337,album_rank,2,0.03651214428728944
M0,1337,album_rank,3,0.023985263527152745
M0,1337,album_rank,4,0.026051018255385056
M0,1337,album_rank,5,0.021738570480474034
M0,1337,album_rank,6,0.0161965226563435
M0,1337,album_rank,7,0.030833760593507425
M0,1337,album_rank,8,0.02828977775945979
M0,1337,album_rank,9,0.02556706071824083
M0,1337,album_rank,10,0.031137556453975646
M0,1337,album_presente,1,0.003984663358002405
M0,1337,album_presente,2,0.012518187264315028
M0,1337,album_presente,3,0.00684416606823024
M0,1337,album_presente,4,0.008395703745291139
M0,1337,album_presente,5,0.012645038027234684
M0,1337,album_presente,6,0.005543824808185688
M0,1337,album_presente,7,0.0019010537579516318
M0,1337,album_presente,8,0.004958206625526318
M0,1337,album_presente,9,0.008180266035446498
M0,1337,album_presente,10,0.010283955648713039
M0,1337,mes,1,0.013772326295332149
M0,1337,mes,2,0.012293897629415185
M0,1337,mes,3,0.012823033246054188
M0,1337,mes,4,0.017263635713853392
M0,1337,mes,5,0.015582893546271959
M0,1337,mes,6,0.0023961426854296197
M0,1337,mes,7,0.0034637834081495678
M0,1337,mes,8,0.01549090594594793
M0,1337,mes,9,0.008520829164073124
M0,1337,mes,10,0.016063113603594942
M0,1337,semana_ano,1,0.025027897878733357
M0,1337,semana_ano,2,0.02187957821338421
M0,1337,semana_ano,3,0.016963895952560232
M0,1337,semana_ano,4,0.01941593259574312
M0,1337,semana_ano,5,0.024680123273304183
M0,1337,semana_ano,6,0.022993999510850516
M0,1337,semana_ano,7,0.026217309913175835
M0,1337,semana_ano,8,0.02666768685634624
M0,1337,semana_ano,9,0.019488137774340025
M0,1337,semana_ano,10,0.020450640437851608
MRT,1337,rank,1,0.018115069883516965
MRT,1337,rank,2,0.023340541491636557
MRT,1337,rank,3,0.02322880917566089
MRT,1337,rank,4,0.017822022214224686
MRT,1337,rank,5,0.018541734301782187
MRT,1337,rank,6,0.026490947998569075
MRT,1337,rank,7,0.027603032658219978
MRT,1337,rank,8,0.02318253857427993
MRT,1337,rank,9,0.024027187995853183
MRT,1337,rank,10,0.02141708401483222
MRT,1337,rank_lag1,1,0.014935028888881902
MRT,1337,rank_lag1,2,0.017669805542769063
MRT,1337,rank_lag1,3,0.011233812462439458
MRT,1337,rank_lag1,4,0.01656244853817357
MRT,1337,rank_lag1,5,0.01786094070603511
MRT,1337,rank_lag1,6,0.018606277557995127
MRT,1337,rank_lag1,7,0.024012953937223913
MRT,1337,rank_lag1,8,0.020921391186830174
MRT,1337,rank_lag1,9,0.014474175298593711
MRT,1337,rank_lag1,10,0.017752170899651948
MRT,1337,rank_lag2,1,0.02515163579450619
MRT,1337,rank_lag2,2,0.025787194954782627
MRT,1337,rank_lag2,3,0.028919465549624684
MRT,1337,rank_lag2,4,0.031017995398911452
MRT,1337,rank_lag2,5,0.02256252952049187
MRT,1337,rank_lag2,6,0.018992908905081735
MRT,1337,rank_lag2,7,0.017758484238867223
MRT,1337,rank_lag2,8,0.025716014862750547
MRT,1337,rank_lag2,9,0.026702175909746356
MRT,1337,rank_lag2,10,0.030631927833615347
MRT,1337,variacao_1s,1,0.03927594115276534
MRT,1337,variacao_1s,2,0.03858173414057445
MRT,1337,variacao_1s,3,0.03628577619329451
MRT,1337,variacao_1s,4,0.035137618692474004
MRT,1337,variacao_1s,5,0.03879074603162458
MRT,1337,variacao_1s,6,0.038428711439246255
MRT,1337,variacao_1s,7,0.0521895625094974
MRT,1337,variacao_1s,8,0.04194236781181451
MRT,1337,variacao_1s,9,0.03421277080185381
MRT,1337,variacao_1s,10,0.03792990265784915
MRT,1337,peak_pos,1,0.029691710608476363
MRT,1337,peak_pos,2,0.024728175824487608
MRT,1337,peak_pos,3,0.03280426122286295
MRT,1337,peak_pos,4,0.03660184640244751
MRT,1337,peak_pos,5,0.028561900753279662
MRT,1337,peak_pos,6,0.02739892970043359
MRT,1337,peak_pos,7,0.028043477402176747
MRT,1337,peak_pos,8,0.017624515609336366
MRT,1337,peak_pos,9,0.028914298239123393
MRT,1337,peak_pos,10,0.038338586170371725
MRT,1337,distancia_pico,1,0.022978344493712277
MRT,1337,distancia_pico,2,0.018254850250836313
MRT,1337,distancia_pico,3,0.02356828942271119
MRT,1337,distancia_pico,4,0.020086763599944518
MRT,1337,distancia_pico,5,0.019248609110083442
MRT,1337,distancia_pico,6,0.02517259036790548
MRT,1337,distancia_pico,7,0.0234543986113957
MRT,1337,distancia_pico,8,0.022319545595223256
MRT,1337,distancia_pico,9,0.008437112823704795
MRT,1337,distancia_pico,10,0.019618290166982605
MRT,1337,semanas_na_parada,1,0.026777822763704606
MRT,1337,semanas_na_parada,2,0.013183254386654797
MRT,1337,semanas_na_parada,3,0.017603562375776594
MRT,1337,semanas_na_parada,4,0.014552213978959144
MRT,1337,semanas_na_parada,5,0.011703792810597469
MRT,1337,semanas_na_parada,6,0.028151087484886095
MRT,1337,semanas_na_parada,7,0.028107866438993878
MRT,1337,semanas_na_parada,8,0.01254767403664167
MRT,1337,semanas_na_parada,9,0.014347917297186874
MRT,1337,semanas_na_parada,10,0.016568120309533557
MRT,1337,hiato_semanas,1,0.001488835232398511
MRT,1337,hiato_semanas,2,0.0014978171179745592
MRT,1337,hiato_semanas,3,0.0004898999377647983
MRT,1337,hiato_semanas,4,0.0009981635482731177
MRT,1337,hiato_semanas,5,0.0013582872801753687
MRT,1337,hiato_semanas,6,-0.0002581005078554355
MRT,1337,hiato_semanas,7,-0.0007062360490632247
MRT,1337,hiato_semanas,8,0.001768166255368131
MRT,1337,hiato_semanas,9,0.001849184468713766
MRT,1337,hiato_semanas,10,-0.00020804054424880536
MRT,1337,estreia,1,0.024496658634013957
MRT,1337,estreia,2,0.021303590724827542
MRT,1337,estreia,3,0.02565491800065836
MRT,1337,estreia,4,0.025107797406974747
MRT,1337,estreia,5,0.021400100631580238
MRT,1337,estreia,6,0.031982315353471624
MRT,1337,estreia,7,0.018730552046354237
MRT,1337,estreia,8,0.028639569067947013
MRT,1337,estreia,9,0.024063441899399157
MRT,1337,estreia,10,0.0255577468844827
MRT,1337,reentrada,1,0.014289955269381371
MRT,1337,reentrada,2,0.010586477586723986
MRT,1337,reentrada,3,0.011187592829996651
MRT,1337,reentrada,4,0.010258129077306832
MRT,1337,reentrada,5,0.008085260881129958
MRT,1337,reentrada,6,0.01090752996249797
MRT,1337,reentrada,7,0.009243570809015694
MRT,1337,reentrada,8,0.012344071028246528
MRT,1337,reentrada,9,0.008784253748679721
MRT,1337,reentrada,10,0.011093578835742746
MRT,1337,radio_rank,1,0.031003385286454216
MRT,1337,radio_rank,2,0.025880381533411906
MRT,1337,radio_rank,3,0.020310970123922995
MRT,1337,radio_rank,4,0.020552549423845712
MRT,1337,radio_rank,5,0.025862732572041053
MRT,1337,radio_rank,6,0.026549874764529996
MRT,1337,radio_rank,7,0.02509392023550938
MRT,1337,radio_rank,8,0.01869635005796308
MRT,1337,radio_rank,9,0.023809446375786636
MRT,1337,radio_rank,10,0.02283273790367718
MRT,1337,radio_presente,1,0.005981072043983127
MRT,1337,radio_presente,2,0.004400398265182709
MRT,1337,radio_presente,3,0.006331288850808275
MRT,1337,radio_presente,4,0.008442124134021706
MRT,1337,radio_presente,5,0.011152769785222977
MRT,1337,radio_presente,6,0.0048281198974547135
MRT,1337,radio_presente,7,0.022028511760075642
MRT,1337,radio_presente,8,0.012372600458177202
MRT,1337,radio_presente,9,0.008386056864022828
MRT,1337,radio_presente,10,0.0006732725505943504
MRT,1337,streaming_rank,1,0.004538799263744231
MRT,1337,streaming_rank,2,0.007938920036390462
MRT,1337,streaming_rank,3,0.010116138410152353
MRT,1337,streaming_rank,4,-0.00044080154401945904
MRT,1337,streaming_rank,5,0.004278143351737818
MRT,1337,streaming_rank,6,0.006595192872365069
MRT,1337,streaming_rank,7,0.011480585237347074
MRT,1337,streaming_rank,8,0.007656546060573727
MRT,1337,streaming_rank,9,0.006423753354597939
MRT,1337,streaming_rank,10,0.006626400857080356
MRT,1337,streaming_presente,1,0.00015655341127665534
MRT,1337,streaming_presente,2,0.002330394959822485
MRT,1337,streaming_presente,3,0.0014591599664707244
MRT,1337,streaming_presente,4,0.0027426319957437606
MRT,1337,streaming_presente,5,0.005452312499646561
MRT,1337,streaming_presente,6,0.0026166690269064097
MRT,1337,streaming_presente,7,0.0058816344503599405
MRT,1337,streaming_presente,8,0.00469876765908131
MRT,1337,streaming_presente,9,0.004088574639439485
MRT,1337,streaming_presente,10,0.005146191313532278
MRT,1337,digital_rank,1,0.008740472307464997
MRT,1337,digital_rank,2,0.003874595071950454
MRT,1337,digital_rank,3,0.002563269179357508
MRT,1337,digital_rank,4,0.0029943841697619433
MRT,1337,digital_rank,5,0.004705843409106597
MRT,1337,digital_rank,6,0.0143583551523781
MRT,1337,digital_rank,7,0.009545638101040838
MRT,1337,digital_rank,8,0.007102356524795905
MRT,1337,digital_rank,9,0.007088803195036492
MRT,1337,digital_rank,10,0.009452269588892226
MRT,1337,digital_presente,1,-0.0018247170207086327
MRT,1337,digital_presente,2,0.006979010062415775
MRT,1337,digital_presente,3,0.00485648503698885
MRT,1337,digital_presente,4,0.0033138685562749404
MRT,1337,digital_presente,5,0.0042207896859360605
MRT,1337,digital_presente,6,0.004604648294214031
MRT,1337,digital_presente,7,0.0031888315517329957
MRT,1337,digital_presente,8,0.001997951084534849
MRT,1337,digital_presente,9,0.003468190679138339
MRT,1337,digital_presente,10,0.01017208083953755
MRT,1337,album_rank,1,0.06065901425015918
MRT,1337,album_rank,2,0.05087410359482289
MRT,1337,album_rank,3,0.0453617938812346
MRT,1337,album_rank,4,0.047959358295604965
MRT,1337,album_rank,5,0.04900558078222994
MRT,1337,album_rank,6,0.04878977954766536
MRT,1337,album_rank,7,0.05831000336905853
MRT,1337,album_rank,8,0.05724099998776276
MRT,1337,album_rank,9,0.04542767201873671
MRT,1337,album_rank,10,0.05531883417294482
MRT,1337,album_presente,1,0.016597088755743783
MRT,1337,album_presente,2,0.01777676724649671
MRT,1337,album_presente,3,0.014487421684233004
MRT,1337,album_presente,4,0.01734869532806796
MRT,1337,album_presente,5,0.017575468975340652
MRT,1337,album_presente,6,0.019980448815204666
MRT,1337,album_presente,7,0.009112426708961396
MRT,1337,album_presente,8,0.015180248115144734
MRT,1337,album_presente,9,0.020766513852084417
MRT,1337,album_presente,10,0.020692822815741474
MRT,1337,mes,1,0.005839555463989149
MRT,1337,mes,2,0.0026481329533946107
MRT,1337,mes,3,-0.000778495149758418
MRT,1337,mes,4,0.0036040109629233152
MRT,1337,mes,5,0.0044998359584131065
MRT,1337,mes,6,-0.005239844229788071
MRT,1337,mes,7,-0.00104797588682487
MRT,1337,mes,8,0.0014313151005048708
MRT,1337,mes,9,0.0016462865567193619
MRT,1337,mes,10,0.00030482785634297627
MRT,1337,semana_ano,1,0.027177648664319792
MRT,1337,semana_ano,2,0.03458131026700151
MRT,1337,semana_ano,3,0.027557449044036647
MRT,1337,semana_ano,4,0.02503160239639632
MRT,1337,semana_ano,5,0.02708479577117312
MRT,1337,semana_ano,6,0.025163275240183886
MRT,1337,semana_ano,7,0.03263203775242615
MRT,1337,semana_ano,8,0.021762490552982183
MRT,1337,semana_ano,9,0.024167080124880752
MRT,1337,semana_ano,10,0.02029651908434721
MREC,1337,rank,1,0.05339966298702216
MREC,1337,rank,2,0.04484739400019146
MREC,1337,rank,3,0.046173044111547504
MREC,1337,rank,4,0.04963727517437974
MREC,1337,rank,5,0.050203140714678324
MREC,1337,rank,6,0.05553498591582132
