modelo,seed,corte,grupo,n,positivos,mcc,f1,precision,recall,pr_auc,roc_auc,accuracy,tn,fp,fn,tp
MFT,2024,radio_presente,0,8344,2449,0.1545656413934554,0.252760736196319,0.5080147965474723,0.16823193140057166,0.4352019661350254,0.6815639902180912,0.7080536912751678,5496,399,2037,412
MFT,2024,radio_presente,1,5856,2120,0.15240521929414355,0.3701492537313433,0.5040650406504065,0.29245283018867924,0.4772501936359502,0.6252295361803564,0.6396857923497268,3126,610,1500,620
MFT,2024,streaming_presente,0,8232,2883,0.1494607361857801,0.34705882352941175,0.4990240728692258,0.2660423170308706,0.4625598908991635,0.633025405924208,0.6494169096209913,4579,770,2116,767
MFT,2024,streaming_presente,1,5968,1686,0.1641177036613388,0.2420091324200913,0.5257936507936508,0.1571767497034401,0.44454021182111964,0.693463852935098,0.7218498659517426,4043,239,1421,265
MFT,2024,digital_presente,0,11735,3843,0.16135988722030098,0.30847766636280766,0.5152253349573691,0.22014051522248243,0.45895607278019257,0.6588078237839773,0.6767788666382616,7096,796,2997,846
MFT,2024,digital_presente,1,2465,726,0.16547938489486205,0.33066666666666666,0.46616541353383456,0.256198347107438,0.44192342619357616,0.6696195052094471,0.6945233265720081,1526,213,540,186
MFT,2024,album_presente,0,5870,2062,0.14820641056087122,0.3604544058949954,0.49121338912133894,0.28467507274490783,0.4624208290805847,0.6320753719771128,0.645144804088586,3200,608,1475,587
MFT,2024,album_presente,1,8330,2507,0.16496083026826977,0.2654339397554429,0.5260047281323877,0.17750299162345431,0.45155290757343197,0.6783037376849201,0.7043217286914766,5422,401,2062,445
MREC,42,faixa_rank,1-10,1420,301,0.010389228258826294,0.04242424242424243,0.2413793103448276,0.023255813953488372,0.2810383744886301,0.6181955293495913,0.7774647887323943,1097,22,294,7
MREC,42,faixa_rank,11-40,4260,1341,0.178423442700847,0.2799776910206358,0.5553097345132744,0.1871737509321402,0.4653253905808431,0.6667433071759276,0.6969483568075118,2718,201,1090,251
MREC,42,faixa_rank,41-100,8520,2927,0.16288268512884638,0.3555457161833075,0.5050314465408805,0.2743423300307482,0.48349887032165584,0.6691792738873711,0.6583333333333333,4806,787,2124,803
MREC,42,tempo_parada,1-4,4922,1261,0.2884081966621087,0.41444114737883286,0.5505913272010512,0.33227597145122917,0.5062478443662842,0.7681027552999325,0.7594473791141813,3319,342,842,419
MREC,42,tempo_parada,5-12,4072,1537,0.11475507503277689,0.3380161770966369,0.48891625615763545,0.258295380611581,0.46852514475772206,0.6121944051977584,0.6181237721021611,2120,415,1140,397
MREC,42,tempo_parada,13+,5206,1771,0.10419633198158464,0.21595416483032173,0.4919678714859438,0.1383399209486166,0.42983097781682955,0.5965307143966723,0.6582789089512101,3182,253,1526,245
MREC,42,trimestre,2023Q4,200,77,0.14110145809529107,0.3018867924528302,0.5517241379310345,0.2077922077922078,0.5521617274121879,0.6797592651251188,0.63,110,13,61,16
MREC,42,trimestre,2024Q1,1300,424,0.1929677751947744,0.35478806907378335,0.5305164319248826,0.2665094339622642,0.4909916183377782,0.6831464848798139,0.6838461538461539,776,100,311,113
MREC,42,trimestre,2024Q2,1300,382,0.20201983238825924,0.3612040133779264,0.5,0.28272251308900526,0.46717031922314983,0.6951259852399365,0.7061538461538461,810,108,274,108
MREC,42,trimestre,2024Q3,1300,374,0.14301643520913684,0.2857142857142857,0.45348837209302323,0.20855614973262032,0.40191595638709304,0.6515603885379009,0.7,832,94,296,78
MREC,42,trimestre,2024Q4,1300,404,0.1612165274397421,0.2857142857142857,0.5128205128205128,0.19801980198019803,0.4913563347462431,0.682093683698727,0.6923076923076923,820,76,324,80
MREC,42,trimestre,2025Q1,1300,418,0.17773554999035812,0.3239669421487603,0.5240641711229946,0.23444976076555024,0.451466677800449,0.665508468140047,0.6853846153846154,793,89,320,98
MREC,42,trimestre,2025Q2,1300,427,0.2042634117418874,0.31088082901554404,0.5921052631578947,0.2107728337236534,0.4926628952662522,0.6800609489472089,0.693076923076923,811,62,337,90
MREC,42,trimestre,2025Q3,1300,428,0.14284935256093984,0.28903654485049834,0.5,0.20327102803738317,0.46702974035263906,0.6554140229786505,0.6707692307692308,785,87,341,87
MREC,42,trimestre,2025Q4,1400,492,0.17679428321419421,0.36772486772486773,0.5265151515151515,0.28252032520325204,0.521727047660643,0.6852772107016224,0.6585714285714286,783,125,353,139
MREC,42,trimestre,2026Q1,1200,352,0.1056780032993415,0.2681992337164751,0.4117647058823529,0.19886363636363635,0.3996014121201251,0.6487959637650086,0.6816666666666666,748,100,282,70
MREC,42,trimestre,2026Q2,1300,447,0.18831943151839992,0.3109656301145663,0.5792682926829268,0.21252796420581654,0.503722827991045,0.7040160926956052,0.6761538461538461,784,69,352,95
MREC,42,trimestre,2026Q3,1000,344,0.15072248917516834,0.3359073359073359,0.5,0.25290697674418605,0.47389591867386277,0.6545084727736812,0.656,569,87,257,87
MREC,42,estreia,0,12238,4192,0.1491349669050123,0.3193469387755102,0.5059493016037248,0.23330152671755724,0.4653024442612348,0.6481373858424745,0.6593397613989214,7091,955,3214,978
MREC,42,estreia,1,1962,377,0.285746472138882,0.32233009708737864,0.6014492753623188,0.22015915119363394,0.46440187440671193,0.7556493653197667,0.8221202854230377,1530,55,294,83
MREC,42,reentrada,0,13895,4455,0.1606685948235739,0.3116279069767442,0.5037593984962406,0.2255892255892256,0.4598771928547022,0.6717625287717095,0.6804605973371717,8450,990,3450,1005
MREC,42,reentrada,1,305,114,0.4323267222162376,0.5894736842105263,0.7368421052631579,0.49122807017543857,0.6771916521415918,0.7085514834205935,0.7442622950819672,171,20,58,56
MREC,42,radio_presente,0,8344,2449,0.1702023446671743,0.2595797280593325,0.5336721728081322,0.17149857084524295,0.46207805354701514,0.6966519023707033,0.7128475551294343,5528,367,2029,420
MREC,42,radio_presente,1,5856,2120,0.15129029938691183,0.37661574618096355,0.4992211838006231,0.30235849056603775,0.4779448863705279,0.6318051543371985,0.637636612021858,3093,643,1479,641
MREC,42,streaming_presente,0,8232,2883,0.14935041496056367,0.35291489836944384,0.49560853199498117,0.274020117932709,0.47391484623120395,0.6496088460750085,0.6480806608357629,4545,804,2093,790
MREC,42,streaming_presente,1,5968,1686,0.18698645056871543,0.25057790106333794,0.5681341719077568,0.16073546856465007,0.4569166851233023,0.6937334024798558,0.7283847184986595,4076,206,1415,271
MREC,42,digital_presente,0,11735,3843,0.170278750488403,0.3126487278052352,0.5271604938271605,0.2222222222222222,0.48113503719296224,0.6779590270103593,0.68001704303366,7126,766,2989,854
MREC,42,digital_presente,1,2465,726,0.17072966118060168,0.3517417162276975,0.458980044345898,0.28512396694214875,0.4157375929332302,0.6503302141600015,0.6904665314401622,1495,244,519,207
MREC,42,album_presente,0,5870,2062,0.15914108824134698,0.3655449212719975,0.5029736618521665,0.2870999030067895,0.47466185860079424,0.6414759192959435,0.6499148211243612,3223,585,1470,592
MREC,42,album_presente,1,8330,2507,0.1690669640814924,0.2758012349309027,0.5246085011185683,0.18707618667730355,0.46276016242060336,0.6922363560974831,0.7043217286914766,5398,425,2038,469
MREC,1337,faixa_rank,1-10,1420,301,0.00469639567505547,0.030959752321981424,0.22727272727272727,0.016611295681063124,0.29424083028069736,0.634349606168298,0.7795774647887324,1102,17,296,5
MREC,1337,faixa_rank,11-40,4260,1341,0.1372927232551874,0.27175080558539205,0.4856046065259117,0.18866517524235646,0.4528919594247967,0.6670204903510876,0.6816901408450704,2651,268,1088,253
MREC,1337,faixa_rank,41-100,8520,2927,0.17627608666850858,0.3952145214521452,0.4986985944820406,0.32729757430816536,0.48168451956880387,0.664442766108326,0.655868544600939,4630,963,1969,958
MREC,1337,tempo_parada,1-4,4922,1261,0.26845551981485,0.4121557454890788,0.5136094674556213,0.34417129262490087,0.4849165359695934,0.7559505307134963,0.748476229175132,3250,411,827,434
MREC,1337,tempo_parada,5-12,4072,1537,0.10822186944157457,0.35878787878787877,0.47334754797441364,0.28887443070917374,0.457770506667121,0.6025031472206288,0.6102652259332023,2041,494,1093,444
MREC,1337,tempo_parada,13+,5206,1771,0.1278564196456081,0.27569331158238175,0.49632892804698975,0.19085262563523434,0.4492915550057055,0.6132879967320826,0.6588551671148675,3092,343,1433,338
MREC,1337,trimestre,2023Q4,200,77,0.035849792001820764,0.2545454545454545,0.42424242424242425,0.18181818181818182,0.47161184984164867,0.5978249392883539,0.59,104,19,63,14
MREC,1337,trimestre,2024Q1,1300,424,0.18323600221058908,0.3669172932330827,0.5062240663900415,0.28773584905660377,0.47659202111764193,0.6610800594468855,0.6761538461538461,757,119,302,122
MREC,1337,trimestre,2024Q2,1300,382,0.213845589816937,0.3898573692551506,0.4939759036144578,0.3219895287958115,0.4783180171182922,0.6973759253555989,0.7038461538461539,792,126,259,123
MREC,1337,trimestre,2024Q3,1300,374,0.11449348553444216,0.2664233576642336,0.41954022988505746,0.19518716577540107,0.39206192146239205,0.6347408784837321,0.6907692307692308,825,101,301,73
MREC,1337,trimestre,2024Q4,1300,404,0.16128279369319062,0.3448275862068966,0.4700854700854701,0.2722772277227723,0.4565370037152757,0.6611259061173973,0.6784615384615384,772,124,294,110
MREC,1337,trimestre,2025Q1,1300,418,0.15428600095470063,0.3248407643312102,0.4857142857142857,0.24401913875598086,0.4590531423263362,0.6502647310917987,0.6738461538461539,774,108,316,102
MREC,1337,trimestre,2025Q2,1300,427,0.20147501999604514,0.35646687697160884,0.5458937198067633,0.2646370023419204,0.48659540496610654,0.6898202918145456,0.6861538461538461,779,94,314,113
MREC,1337,trimestre,2025Q3,1300,428,0.14955708904795267,0.31695721077654515,0.49261083743842365,0.2336448598130841,0.4607795975886775,0.6450152190688502,0.6684615384615384,769,103,328,100
MREC,1337,trimestre,2025Q4,1400,492,0.1909693024268036,0.41737032569360677,0.5133531157270029,0.3516260162601626,0.5186145411295195,0.6915493714408509,0.655,744,164,319,173
MREC,1337,trimestre,2026Q1,1200,352,0.11015886278345506,0.28305400372439476,0.41081081081081083,0.2159090909090909,0.40422278284999247,0.6676739386792453,0.6791666666666667,739,109,276,76
MREC,1337,trimestre,2026Q2,1300,447,0.20917868706188691,0.3614088820826952,0.5728155339805825,0.2639821029082774,0.5128846102298709,0.7087526325037832,0.6792307692307692,765,88,329,118
MREC,1337,trimestre,2026Q3,1000,344,0.15374833345485472,0.34782608695652173,0.4972972972972973,0.26744186046511625,0.4677656338471216,0.6664332813386273,0.655,563,93,252,92
MREC,1337,estreia,0,12238,4192,0.14912646705483446,0.34533931055804606,0.49055775142731667,0.26645992366412213,0.46278869777359377,0.6468801825097293,0.6539467233208041,6886,1160,3075,1117
MREC,1337,estreia,1,1962,377,0.2778441848230788,0.35106382978723405,0.5294117647058824,0.2625994694960212,0.45451866121032203,0.7530955827594575,0.8134556574923547,1497,88,278,99
MREC,1337,reentrada,0,13895,4455,0.1632757280736,0.3400146305779078,0.48823529411764705,0.26083052749719415,0.45646413803393104,0.6699888123228519,0.6753508456279237,8222,1218,3293,1162
MREC,1337,reentrada,1,305,114,0.3428991352720906,0.5454545454545454,0.6428571428571429,0.47368421052631576,0.6826879508664213,0.706392945715073,0.7049180327868853,161,30,60,54
MREC,1337,radio_presente,0,8344,2449,0.13917360575604049,0.2599171107164002,0.47255113024757806,0.17925683952633728,0.43863299915208254,0.6845814756745842,0.7003835091083414,5405,490,2010,439
MREC,1337,radio_presente,1,5856,2120,0.17879601050033253,0.42517099863201097,0.5061889250814332,0.36650943396226415,0.48985583830201385,0.643852899882833,0.6412226775956285,2978,758,1343,777
MREC,1337,streaming_presente,0,8232,2883,0.16990119770133771,0.4013198597649,0.49491353001017296,0.3374956642386403,0.47514745067236364,0.6496240848698416,0.6473517978620019,4356,993,1910,973
MREC,1337,streaming_presente,1,5968,1686,0.1376871795563259,0.22252747252747251,0.4879518072289157,0.14412811387900357,0.44422534887431314,0.6893016256635546,0.7154825737265416,4027,255,1443,243
MREC,1337,digital_presente,0,11735,3843,0.17347130885844983,0.34496990541702494,0.5086206896551724,0.26099401509237574,0.4737095490551704,0.6736151583984625,0.6754154239454623,6923,969,2840,1003
MREC,1337,digital_presente,1,2465,726,0.15162293961528672,0.3497536945812808,0.4329268292682927,0.29338842975206614,0.4278570597368311,0.6526565249969506,0.6787018255578093,1460,279,513,213
MREC,1337,album_presente,0,5870,2062,0.15549837758962567,0.3806700266824785,0.4897025171624714,0.3113482056256062,0.4711370311951518,0.6416046747263405,0.6441226575809199,3139,669,1420,642
MREC,1337,album_presente,1,8330,2507,0.17203632608053818,0.31366120218579235,0.4978317432784042,0.2289589150378939,0.45962812229552374,0.6882433462451453,0.6984393757503001,5244,579,1933,574
MREC,2024,faixa_rank,1-10,1420,301,0.07656457794659079,0.08358208955223881,0.4117647058823529,0.046511627906976744,0.29109212149073566,0.632155549419718,0.7838028169014084,1099,20,287,14
MREC,2024,faixa_rank,11-40,4260,1341,0.19839971068048837,0.3502994011976048,0.5294117647058824,0.26174496644295303,0.4806845789209987,0.66804364114972,0.6943661971830986,2607,312,990,351
MREC,2024,faixa_rank,41-100,8520,2927,0.16371568586896754,0.35152057245080504,0.5087378640776699,0.268534335497096,0.4855068647937161,0.6662194146607315,0.6596244131455399,4834,759,2141,786
MREC,2024,tempo_parada,1-4,4922,1261,0.30442267516835114,0.44054950260540027,0.5470588235294118,0.3687549563838224,0.5119193342007944,0.759645087718652,0.7600568874441284,3276,385,796,465
MREC,2024,tempo_parada,5-12,4072,1537,0.1043128294070847,0.3401587964897618,0.47546728971962615,0.2648015614834092,0.4655719569587056,0.601344867367589,0.6122298624754421,2086,449,1130,407
MREC,2024,tempo_parada,13+,5206,1771,0.12895633474208024,0.24187256176853056,0.5205223880597015,0.15753811405985318,0.44735654531601243,0.6081191639194298,0.6640414905877833,3178,257,1492,279
MREC,2024,trimestre,2023Q4,200,77,0.21526016427337652,0.3669724770642202,0.625,0.2597402597402597,0.5829866181575493,0.6814486326681448,0.655,111,12,57,20
MREC,2024,trimestre,2024Q1,1300,424,0.1604905650239019,0.35135135135135137,0.4834710743801653,0.2759433962264151,0.4713395885398136,0.6602723571982424,0.6676923076923077,751,125,307,117
MREC,2024,trimestre,2024Q2,1300,382,0.19862033554264646,0.36,0.4954128440366973,0.28272251308900526,0.4732789524851485,0.6883790165280772,0.7046153846153846,808,110,274,108
MREC,2024,trimestre,2024Q3,1300,374,0.08138374300285706,0.24593128390596744,0.37988826815642457,0.18181818181818182,0.3642019216919279,0.6125015881082454,0.6792307692307692,815,111,306,68
MREC,2024,trimestre,2024Q4,1300,404,0.18804584602073296,0.32124352331606215,0.5314285714285715,0.2301980198019802,0.4944420654278928,0.6788090081329562,0.6976923076923077,814,82,311,93
MREC,2024,trimestre,2025Q1,1300,418,0.19275282102630162,0.35294117647058826,0.5260663507109005,0.26555023923444976,0.4977103692254454,0.6756013410148748,0.686923076923077,782,100,307,111
MREC,2024,trimestre,2025Q2,1300,427,0.18539924227393248,0.2951388888888889,0.5704697986577181,0.1990632318501171,0.4943367421123246,0.6919529684444338,0.6876923076923077,809,64,342,85
MREC,2024,trimestre,2025Q3,1300,428,0.16137512058661205,0.3369397217928903,0.4977168949771689,0.2546728971962617,0.4527288904854184,0.6493880219497558,0.67,762,110,319,109
MREC,2024,trimestre,2025Q4,1400,492,0.2824480820885726,0.4607594936708861,0.610738255033557,0.3699186991869919,0.6078266817486649,0.7306821030765375,0.6957142857142857,792,116,310,182
MREC,2024,trimestre,2026Q1,1200,352,0.09492790304720825,0.2783882783882784,0.3917525773195876,0.2159090909090909,0.3737742774292268,0.6431543471269296,0.6716666666666666,730,118,276,76
MREC,2024,trimestre,2026Q2,1300,447,0.21573984201298274,0.3424,0.601123595505618,0.23937360178970918,0.5118453114236328,0.6913722065299207,0.6838461538461539,782,71,340,107
MREC,2024,trimestre,2026Q3,1000,344,0.14524282779229933,0.3054989816700611,0.5102040816326531,0.2180232558139535,0.4523027255887996,0.6460667186613727,0.659,584,72,269,75
MREC,2024,estreia,0,12238,4192,0.15931724595002697,0.33968859231013665,0.5085632730732635,0.2550095419847328,0.4708184856094092,0.6447879072717372,0.6604020264749142,7013,1033,3123,1069
MREC,2024,estreia,1,1962,377,0.27689700047729293,0.31721470019342357,0.5857142857142857,0.21750663129973474,0.47851838466360985,0.7604456568124576,0.8200815494393476,1527,58,295,82
MREC,2024,reentrada,0,13895,4455,0.1708468945175062,0.3304084720121029,0.5067285382830626,0.24511784511784512,0.4648625265105642,0.6695100368087656,0.6814681540122346,8377,1063,3363,1092
MREC,2024,reentrada,1,305,114,0.3974597000696015,0.5870646766169154,0.6781609195402298,0.5175438596491229,0.7031928567892285,0.730274639478277,0.7278688524590164,163,28,55,59
MREC,2024,radio_presente,0,8344,2449,0.17273821173034798,0.27827648114901254,0.5207166853303471,0.189873417721519,0.459570456167645,0.6919084177267141,0.7109300095877277,5467,428,1984,465
MREC,2024,radio_presente,1,5856,2120,0.16677783981368166,0.39550302680887867,0.508524833209785,0.32358490566037734,0.49199405475568225,0.6340854914952931,0.641905737704918,3073,663,1434,686
MREC,2024,streaming_presente,0,8232,2883,0.1544546155878758,0.34589901759195796,0.5066934404283802,0.2625737079431148,0.477594337707566,0.6485410929017239,0.6522108843537415,4612,737,2126,757
MREC,2024,streaming_presente,1,5968,1686,0.2053494315945194,0.323746918652424,0.5267379679144385,0.23368920521945433,0.468307369605826,0.6938462919346233,0.724195710455764,3928,354,1292,394
MREC,2024,digital_presente,0,11735,3843,0.18265593282502948,0.33446247102870386,0.5311438278595696,0.24408014571949,0.4876600521813389,0.6747152292350584,0.681891776736259,7064,828,2905,938
MREC,2024,digital_presente,1,2465,726,0.16415362347859086,0.3544093178036606,0.4474789915966387,0.29338842975206614,0.4250762843432345,0.6532885971957538,0.6851926977687627,1476,263,513,213
MREC,2024,album_presente,0,5870,2062,0.17310094659487674,0.3705552089831566,0.5192307692307693,0.2880698351115422,0.4896333001779606,0.6502866877837459,0.6562180579216355,3258,550,1468,594
MREC,2024,album_presente,1,8330,2507,0.17527480680918792,0.3090152565880721,0.5072859744990893,0.2221779018747507,0.46161672845212415,0.6834245531025922,0.7009603841536615,5282,541,1950,557
MRT,42,faixa_rank,1-10,1420,301,0.13221172311872173,0.10303030303030303,0.5862068965517241,0.05647840531561462,0.3320539204048438,0.6407239496584219,0.7915492957746478,1107,12,284,17
MRT,42,faixa_rank,11-40,4260,1341,0.18522053366773691,0.31887088342916886,0.5332167832167832,0.22744220730797912,0.46990530584441703,0.6566885832976317,0.6941314553990611,2652,267,1036,305
MRT,42,faixa_rank,41-100,8520,2927,0.1754736979197789,0.39638529472170875,0.49691040164778577,0.329689101469081,0.46856285139445886,0.6460799106404114,0.6550469483568075,4616,977,1962,965
MRT,42,tempo_parada,1-4,4922,1261,0.33248708684926886,0.5058639562157936,0.49884348496530456,0.5130848532910388,0.4971735018426426,0.7690448066845141,0.7431938236489232,3011,650,614,647
MRT,42,tempo_parada,5-12,4072,1537,0.13131249074941953,0.3876029815613966,0.4881422924901186,0.3214053350683149,0.4686671908754997,0.6038079765520834,0.6166502946954814,2017,518,1043,494
MRT,42,tempo_parada,13+,5206,1771,0.12992882126011274,0.1456359102244389,0.6239316239316239,0.08243929983060418,0.4372766544073027,0.5887976841840521,0.6709565885516712,3347,88,1625,146
MRT,42,trimestre,2023Q4,200,77,0.37434869442138274,0.5581395348837209,0.6923076923076923,0.4675324675324675,0.6385932669530556,0.7176644493717664,0.715,107,16,41,36
MRT,42,trimestre,2024Q1,1300,424,0.12255029971274753,0.32432432432432434,0.4462809917355372,0.25471698113207547,0.4209721989374559,0.6208618721461187,0.6538461538461539,742,134,316,108
MRT,42,trimestre,2024Q2,1300,382,0.2469477169577416,0.4026186579378069,0.537117903930131,0.3219895287958115,0.49242649046006626,0.7067834696414924,0.7192307692307692,812,106,259,123
MRT,42,trimestre,2024Q3,1300,374,0.09663397205110157,0.27986348122866894,0.3867924528301887,0.2192513368983957,0.36634440575609273,0.6194546147538144,0.6753846153846154,796,130,292,82
MRT,42,trimestre,2024Q4,1300,404,0.24278933023922114,0.3993660855784469,0.5550660792951542,0.3118811881188119,0.4861914541267675,0.6597750176803395,0.7084615384615385,795,101,278,126
MRT,42,trimestre,2025Q1,1300,418,0.12356262993607248,0.29497568881685576,0.457286432160804,0.21770334928229665,0.4120847828792036,0.5870059347502956,0.6653846153846154,774,108,327,91
MRT,42,trimestre,2025Q2,1300,427,0.2111401707720839,0.36477987421383645,0.5550239234449761,0.2716627634660422,0.4967007589130702,0.6928382304417458,0.6892307692307692,780,93,311,116
MRT,42,trimestre,2025Q3,1300,428,0.19020411107625224,0.35802469135802467,0.5272727272727272,0.27102803738317754,0.4746793295866192,0.657206550630198,0.68,768,104,312,116
MRT,42,trimestre,2025Q4,1400,492,0.28236663578988047,0.49061032863849763,0.5805555555555556,0.4247967479674797,0.5828131712309214,0.7250143261344508,0.69,757,151,283,209
MRT,42,trimestre,2026Q1,1200,352,0.14350390243437694,0.31053604436229204,0.4444444444444444,0.23863636363636365,0.37678168885069474,0.6074855274442539,0.6891666666666667,743,105,268,84
MRT,42,trimestre,2026Q2,1300,447,0.16235767851159755,0.3373493975903614,0.5161290322580645,0.2505592841163311,0.49443727583766733,0.6848024212478133,0.6615384615384615,748,105,335,112
MRT,42,trimestre,2026Q3,1000,344,0.10620654931278135,0.3163841807909605,0.44919786096256686,0.2441860465116279,0.4360271000965242,0.6272378403289847,0.637,553,103,260,84
MRT,42,estreia,0,12238,4192,0.16635758704528847,0.3558244144563363,0.5086474501108648,0.27361641221374045,0.46362465491265425,0.6345560676396977,0.6606471645693741,6938,1108,3045,1147
MRT,42,estreia,1,1962,377,0.3094716082597632,0.42105263157894735,0.4861111111111111,0.3713527851458886,0.46538709203952805,0.7639399543130643,0.8037716615698267,1437,148,237,140
MRT,42,reentrada,0,13895,4455,0.17826876532288075,0.3543238537434707,0.5010258514567091,0.2740740740740741,0.4557858345484046,0.6564059973558561,0.679740913997841,8224,1216,3234,1221
MRT,42,reentrada,1,305,114,0.3754321392573091,0.6,0.6226415094339622,0.5789473684210527,0.6733249219781063,0.7259575640672361,0.7114754098360656,151,40,48,66
MRT,42,radio_presente,0,8344,2449,0.18795897120944463,0.3500522466039707,0.485859318346628,0.2735810534912209,0.4505043593439988,0.6720943377210618,0.7018216682646213,5186,709,1779,670
MRT,42,radio_presente,1,5856,2120,0.17416369164221174,0.37576126674786847,0.5300687285223368,0.2910377358490566,0.482695845258005,0.6334540776130257,0.649931693989071,3189,547,1503,617
MRT,42,streaming_presente,0,8232,2883,0.15943750743497828,0.38038379530916844,0.4936358605423354,0.30939993062781823,0.4599429064055264,0.6272620937183289,0.6469873663751214,4434,915,1991,892
MRT,42,streaming_presente,1,5968,1686,0.21174825133027167,0.3261767134599505,0.5366847826086957,0.23428232502965599,0.4705101057507952,0.6911945671222691,0.7265415549597856,3941,341,1291,395
MRT,42,digital_presente,0,11735,3843,0.18109656442347022,0.36571998006975587,0.5055096418732782,0.2864949258391881,0.46246818515135435,0.653635901611648,0.6745632722624627,6815,1077,2742,1101
MRT,42,digital_presente,1,2465,726,0.19670109991063775,0.34097158570119157,0.5095890410958904,0.256198347107438,0.4554564276292473,0.6698214831677114,0.708316430020284,1560,179,540,186
MRT,42,album_presente,0,5870,2062,0.17105615709846442,0.3986013986013986,0.4992700729927007,0.3317167798254122,0.4628993130204866,0.625764318215162,0.648381601362862,3122,686,1378,684
MRT,42,album_presente,1,8330,2507,0.1880935237201797,0.32771739130434785,0.5140664961636828,0.2405265257279617,0.464080429511662,0.6775579639246071,0.7030012004801921,5253,570,1904,603
MRT,1337,faixa_rank,1-10,1420,301,0.0049453136088606665,0.006557377049180328,0.25,0.0033222591362126247,0.3264929267264437,0.6478078730712934,0.7866197183098591,1116,3,300,1
MRT,1337,faixa_rank,11-40,4260,1341,0.16797159394885455,0.28195282501371366,0.533195020746888,0.19164802386278895,0.45994168106750344,0.658912946344746,0.6927230046948357,2694,225,1084,257
MRT,1337,faixa_rank,41-100,8520,2927,0.16738742835554518,0.43028181985632713,0.46682653876898483,0.39904338913563375,0.4603870629872512,0.6410012063617763,0.6369718309859155,4259,1334,1759,1168
MRT,1337,tempo_parada,1-4,4922,1261,0.3303056260109814,0.5172291296625222,0.46846846846846846,0.5773195876288659,0.4670777903187716,0.759771373291706,0.7238927265339293,2835,826,533,728
MRT,1337,tempo_parada,5-12,4072,1537,0.12553370907145872,0.4103130755064457,0.47283531409168084,0.3623942745608328,0.46825969436335907,0.604268670621706,0.606827111984283,1914,621,980,557
MRT,1337,tempo_parada,13+,5206,1771,0.10108826930809701,0.13912185495806612,0.55078125,0.07961603613777526,0.43586553970410874,0.6011508395408148,0.6648098348059931,3320,115,1630,141
MRT,1337,trimestre,2023Q4,200,77,0.24542701350182955,0.41739130434782606,0.631578947368421,0.3116883116883117,0.5960355906805619,0.6953859148981101,0.665,109,14,53,24
MRT,1337,trimestre,2024Q1,1300,424,0.14943812055006514,0.40102827763496146,0.4406779661016949,0.36792452830188677,0.43799837432543426,0.6395386404755751,0.6415384615384615,678,198,268,156
MRT,1337,trimestre,2024Q2,1300,382,0.23343419389572673,0.4188163884673748,0.4981949458483754,0.3612565445026178,0.4808344377115497,0.6962580843855867,0.7053846153846154,779,139,244,138
MRT,1337,trimestre,2024Q3,1300,374,0.08385217116615831,0.2814569536423841,0.3695652173913043,0.22727272727272727,0.3637091164837842,0.6187298598999781,0.6661538461538462,781,145,289,85
MRT,1337,trimestre,2024Q4,1300,404,0.18197674609205605,0.34098360655737703,0.5048543689320388,0.25742574257425743,0.45655694306853123,0.6554157089816124,0.6907692307692308,794,102,300,104
MRT,1337,trimestre,2025Q1,1300,418,0.09437385417233976,0.3182481751824818,0.40823970037453183,0.2607655502392344,0.40452439190559686,0.598712690817954,0.6407692307692308,724,158,309,109
MRT,1337,trimestre,2025Q2,1300,427,0.21368546861024135,0.4124293785310734,0.5195729537366548,0.34192037470725994,0.4794637397831554,0.6773380976524461,0.68,738,135,281,146
MRT,1337,trimestre,2025Q3,1300,428,0.17808402949945082,0.3674074074074074,0.5020242914979757,0.2897196261682243,0.4519405830334182,0.6467380819686186,0.6715384615384615,749,123,304,124
MRT,1337,trimestre,2025Q4,1400,492,0.2900353497646626,0.48426150121065376,0.5988023952095808,0.4065040650406504,0.5730589849565014,0.7266058701335912,0.6957142857142857,774,134,292,200
MRT,1337,trimestre,2026Q1,1200,352,0.1191764222691115,0.34755134281200634,0.3914590747330961,0.3125,0.37639802889041485,0.6068490030017153,0.6558333333333334,677,171,242,110
MRT,1337,trimestre,2026Q2,1300,447,0.16432596047819165,0.3737796373779637,0.4962962962962963,0.29977628635346754,0.4761660861754644,0.6749726586780177,0.6546153846153846,717,136,313,134
MRT,1337,trimestre,2026Q3,1000,344,0.13695005483705405,0.3510054844606947,0.4729064039408867,0.27906976744186046,0.45920764897244426,0.6348021837776517,0.645,549,107,248,96
MRT,1337,estreia,0,12238,4192,0.1570550261012555,0.3677476941386492,0.48853754940711464,0.2948473282442748,0.45786740159377276,0.6331147488297253,0.6527210328485047,6752,1294,2956,1236
MRT,1337,estreia,1,1962,377,0.311914459182806,0.4550898203592814,0.4148471615720524,0.5039787798408488,0.41140098057018637,0.7582550268180639,0.7680937818552498,1317,268,187,190
MRT,1337,reentrada,0,13895,4455,0.16793674656736476,0.3683920704845815,0.4763260946956212,0.30033670033670035,0.44863157456609015,0.6551318624094048,0.6698092839150773,7969,1471,3117,1338
MRT,1337,reentrada,1,305,114,0.2903355119970449,0.6006825938566553,0.49162011173184356,0.7719298245614035,0.5445220436566693,0.6844401579865896,0.6163934426229508,100,91,26,88
